sample,stage,outer_held_out_record,inner_held_out_record,candidate,source,candidate_order,threshold,native_threshold,balanced_accuracy
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.45,0.5,0.4380952380952381
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.55,0.5,0.5190476190476191
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.4,0.5,0.44285714285714284
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.6,0.5,0.5031746031746032
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.35,0.5,0.4857142857142857
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.5,0.5,0.45788812067881834
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.45,0.5,0.47171590194846014
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.55,0.5,0.4538026398491515
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.4,0.5,0.491514770584538
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.6,0.5,0.4594594594594595
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.35,0.5,0.4861722187303583
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.65,0.5,0.4864864864864865
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.5386206896551724
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.473015873015873
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.4792583280955374
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.5358620689655172
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.43492063492063493
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.4154619736015085
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.5703448275862069
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.42380952380952375
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.4000628535512256
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.5703448275862069
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.4380952380952381
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.4000628535512256
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.4420689655172414
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.5031746031746032
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.4638592080452546
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.47655172413793107
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.4365079365079365
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.42677561282212445
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.4620689655172414
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.5031746031746032
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.4619736015084852
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.4675862068965517
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.4365079365079365
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.49905719673161536
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.5020689655172415
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.5142857142857142
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.4330609679446889
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.45586206896551723
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.4253968253968254
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.524198617221873
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.5703448275862069
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.4979310344827586
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.496551724137931
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.4972413793103448
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.54
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.52
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.42380952380952375
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.4222222222222222
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.5206349206349207
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.43492063492063493
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.47619047619047616
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.473015873015873
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.5396825396825397
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.4000628535512256
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.4428032683846637
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.45788812067881834
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.47988686360779387
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.461659333752357
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.49937146448774355
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.4905719673161534
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.4958620689655172
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.5317241379310345
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.5282758620689655
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.4396825396825397
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.43174603174603177
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.5396825396825397
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.4365079365079365
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.5031746031746032
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.4714285714285714
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.5142857142857142
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.49465744814582024
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.46008799497171593
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.4519170333123822
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.45663104965430545
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.4594594594594595
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.5248271527341295
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.4864864864864865
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.5503448275862068
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.46984126984126984
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.45714285714285713
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.5142857142857142
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.41703331238214963
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.5219987429289755
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.4864864864864865
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.5188560653676932
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.4864864864864865
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5018856065367693
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.4324137931034483
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.4206896551724138
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.4386206896551724
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.42344827586206896
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.4275862068965517
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.44896551724137934
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.3820689655172414
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.4
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.4365079365079365
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.44126984126984126
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.5126984126984127
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.48095238095238096
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.4634920634920635
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.5081709616593337
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.49308610936517916
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.467316153362665
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.5263984915147706
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.49434318038969205
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.46480201131363924
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.48271527341294784
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.5,0.5,0.3413793103448276
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.45,0.5,0.4772413793103448
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.55,0.5,0.4827586206896552
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.4,0.5,0.48
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.6,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.35,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.65,0.5,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.5,0.5,0.47619047619047616
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.45,0.5,0.44761904761904764
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.55,0.5,0.42063492063492064
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.4,0.5,0.46507936507936504
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.6,0.5,0.49682539682539684
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.35,0.5,0.45396825396825397
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.65,0.5,0.4873015873015873
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.5,0.5,0.4538026398491515
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.45,0.5,0.4968573224387178
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.55,0.5,0.5097423004399749
q1_quality_matched,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.4,0.5,0.44343180389692016
