sample,stage,candidate,source,mean_accuracy,mean_balanced_accuracy,sd_balanced_accuracy,mean_auc,mean_macro_f1,valid_record_folds
q1_quality_matched,target_locked,temporal::logistic_erp_100ms_l2_100,temporal_or_csp,0.49859577197679605,0.5046982873470834,0.09609683595032517,0.5451349792745728,0.48690680297184297,4
q1_quality_matched,target_locked,temporal::logistic_erp_50ms_l2_0.1,temporal_or_csp,0.5108754462293619,0.5104408371891307,0.050466807829761325,0.5007886804989119,0.5079968885272407,4
q1_quality_matched,target_locked,temporal::logistic_erp_50ms_l2_1,temporal_or_csp,0.5123856537260152,0.5110579916498511,0.030636793076594095,0.5135316761147536,0.5085224581702938,4
q1_quality_matched,target_locked,temporal::logistic_erp_50ms_l2_10,temporal_or_csp,0.5061300758589915,0.5074836486537251,0.05963184807842077,0.5217968662452985,0.5035306303069503,4
q1_quality_matched,target_locked,temporal::logistic_erp_50ms_l2_100,temporal_or_csp,0.49998744979919674,0.5049275311316894,0.1098172218692676,0.5341751817088723,0.4948279358369605,4
q1_quality_matched,target_locked,temporal::logistic_spatial_100ms_l2_0.1,temporal_or_csp,0.520710620258813,0.519516503670082,0.058036803074636455,0.5593883846516506,0.5132388526745888,4
q1_quality_matched,target_locked,temporal::logistic_spatial_100ms_l2_1,temporal_or_csp,0.5143448795180723,0.5149364630956549,0.04731247252610366,0.5385352435385686,0.5084272364178775,4
q1_quality_matched,target_locked,temporal::logistic_spatial_100ms_l2_10,temporal_or_csp,0.5124930276662204,0.5165271868396929,0.0609148002235573,0.5357083255896016,0.5110458414134884,4
q1_quality_matched,target_locked,temporal::logistic_spatial_100ms_l2_100,temporal_or_csp,0.49859577197679605,0.5046982873470834,0.09609683595032517,0.5451349792745728,0.48690680297184297,4
q1_quality_matched,target_locked,temporal::logistic_wave64_l2_0.1,temporal_or_csp,0.5201486501561803,0.5205756991592264,0.06985756541120278,0.5354804334076538,0.5184764511503925,4
q1_quality_matched,target_locked,temporal::logistic_wave64_l2_1,temporal_or_csp,0.5170180722891566,0.5199669342970827,0.038701335607443724,0.5268604140577853,0.5166093257950259,4
q1_quality_matched,target_locked,temporal::logistic_wave64_l2_10,temporal_or_csp,0.5059069611780456,0.5064321735906221,0.03893731154259453,0.5192157762321277,0.5041487769226447,4
q1_quality_matched,target_locked,temporal::logistic_wave64_l2_100,temporal_or_csp,0.5045097054886212,0.5080185523281637,0.07784621699820855,0.5175156309684055,0.5018950305776592,4
raw_qc_pass,cue_locked,round1::baseline_logistic_l2_1,round1_classifier,0.4672803516567917,0.4601094303048512,0.03289180246265426,0.48341780819424973,0.44900202825364266,4
raw_qc_pass,cue_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,0.4780309139784946,0.4709523931887484,0.04326483546555606,0.47842400544374025,0.4607764444788754,4
raw_qc_pass,cue_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,0.4719550279789335,0.46448333162024186,0.04845967435357325,0.4858169402090925,0.45334444623399517,4
raw_qc_pass,cue_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,0.47498655913978494,0.46723193742735836,0.03386306894883536,0.48705471545049095,0.45570831576426163,4
raw_qc_pass,cue_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,0.47498655913978494,0.46723193742735836,0.03386306894883536,0.4877704448992608,0.45570831576426163,4
raw_qc_pass,cue_locked,round1::linear_svm_full_baseline_13_C_0.01,round1_classifier,0.4805309139784946,0.47326720800356326,0.04413993283084109,0.47902509738579735,0.46316522894002826,4
raw_qc_pass,cue_locked,round1::linear_svm_full_baseline_13_C_0.1,round1_classifier,0.4719550279789335,0.46448333162024186,0.04845967435357325,0.4859121799358463,0.45334444623399517,4
raw_qc_pass,cue_locked,round1::linear_svm_full_baseline_13_C_1,round1_classifier,0.47498655913978494,0.46723193742735836,0.03386306894883536,0.48705471545049095,0.45570831576426163,4
raw_qc_pass,cue_locked,round1::linear_svm_full_baseline_13_C_10,round1_classifier,0.47498655913978494,0.46723193742735836,0.03386306894883536,0.4877704448992608,0.45570831576426163,4
raw_qc_pass,cue_locked,round1::logistic_bandpower_only_9_l2_0.1,round1_classifier,0.4886177172481896,0.47980907595847466,0.0343142382293091,0.479250544612478,0.46748113352432047,4
raw_qc_pass,cue_locked,round1::logistic_bandpower_only_9_l2_10,round1_classifier,0.45998347322800087,0.45255006133243875,0.040672847604302335,0.4690728910683428,0.4390856909507542,4
raw_qc_pass,cue_locked,round1::logistic_bandpower_only_9_l2_100,round1_classifier,0.4937218839148563,0.4863899591004124,0.032136692562911344,0.474590010311179,0.4616007077006939,4
raw_qc_pass,cue_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,0.4777278774412991,0.47046385621778775,0.02492880996935054,0.48497586643207985,0.46047344589600075,4
raw_qc_pass,cue_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,0.4699153774412991,0.4628846384454618,0.03884075036459937,0.4784675229864869,0.4506130638198013,4
raw_qc_pass,cue_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_100,round1_classifier,0.4623908958744788,0.4549874516051667,0.02181002644687909,0.47738992650147444,0.4314853805080632,4
raw_qc_pass,cue_locked,round1::logistic_erp_only_3_l2_0.1,round1_classifier,0.5056699171604125,0.5077356550240454,0.06836899948270662,0.5115031423619151,0.4610358163370269,4
raw_qc_pass,cue_locked,round1::logistic_erp_only_3_l2_10,round1_classifier,0.5189885752688173,0.5160545259122965,0.023098860790039644,0.5082167952677512,0.4598024688802863,4
raw_qc_pass,cue_locked,round1::logistic_erp_only_3_l2_100,round1_classifier,0.5165395956769805,0.5022855063615933,0.02467337275127045,0.5045242086176407,0.37660879394964264,4
raw_qc_pass,cue_locked,round1::logistic_full_baseline_13_l2_0.1,round1_classifier,0.4777278774412991,0.47046385621778775,0.02492880996935054,0.48497586643207985,0.46047344589600075,4
raw_qc_pass,cue_locked,round1::logistic_full_baseline_13_l2_10,round1_classifier,0.47251954410796576,0.46586082892165226,0.03322257129510584,0.47733842786648834,0.4544369722016126,4
raw_qc_pass,cue_locked,round1::logistic_full_baseline_13_l2_100,round1_classifier,0.45481758832565283,0.44675147034073953,0.020977085411984182,0.4764956127602597,0.42292009615875586,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,0.5166278527540048,0.5,0.0,0.5206712563712256,0.34025726172308907,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,0.5192320194206715,0.5029761904761905,0.005952380952380931,0.5379296721996383,0.3466752420570987,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,0.5192320194206715,0.5029761904761905,0.005952380952380931,0.5329674996746381,0.3466752420570987,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,0.5163312623436471,0.5181911133287174,0.024660986764498752,0.5338970321914355,0.5125342315701645,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,0.5192809139784946,0.517298223241794,0.02474392799187432,0.5116864878563152,0.5160948780052175,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,0.527310319289006,0.5276642619380825,0.020615525357331917,0.515890158553202,0.5245375127949552,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,0.4901151387974545,0.49472774929527935,0.046041342025017355,0.5283150131380936,0.4694111605521052,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,0.514187445139346,0.5156410308179503,0.009790539136916774,0.5393659472059101,0.5070847202159173,4
raw_qc_pass,cue_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,0.5163621214614879,0.5204581827789506,0.021665392734342745,0.5453560177388422,0.5098488632243057,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.03,round1_classifier,0.5166278527540048,0.5,0.0,0.5107898680304632,0.34025726172308907,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.1,round1_classifier,0.5090236860873382,0.49411950770646423,0.007985584304981188,0.5311217926755238,0.34658585376596684,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_scale,round1_classifier,0.5140236860873382,0.49874913733609383,0.0036549615688352324,0.5267452205376196,0.34896523973087906,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,round1_classifier,0.5062069343866579,0.5086699840400118,0.0175954886524503,0.5262151191364112,0.5012453190592308,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,round1_classifier,0.49617394941847703,0.49517642394608163,0.021040302332335666,0.5034474122028084,0.4938469103848366,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,round1_classifier,0.5034708278472679,0.5048278705482683,0.04463338878104894,0.5123194257290773,0.5019693047545791,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,round1_classifier,0.48526820002194426,0.4900859538926144,0.031338094349009,0.5187503780723793,0.47235070395594214,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,round1_classifier,0.524342632214176,0.5269162433824783,0.014473341399934727,0.5281307381503959,0.517470703911044,4
raw_qc_pass,cue_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,round1_classifier,0.5217054805793285,0.5249180445757688,0.016388463343679115,0.5370014809769666,0.5147016699601273,4
raw_qc_pass,cue_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,0.4777278774412991,0.47046385621778775,0.02492880996935054,0.48484708650835695,0.46047344589600075,4
raw_qc_pass,cue_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,round1_classifier,0.4700216699583059,0.4631403667597007,0.027600816625389605,0.4846502966973981,0.4506517413959441,4
raw_qc_pass,cue_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,0.4675216699583059,0.45998918446305126,0.02338245810857611,0.48462746332195916,0.44654206692813536,4
raw_qc_pass,cue_locked,round1::robust_logistic_full_baseline_13_l2_0.1,round1_classifier,0.4777278774412991,0.47046385621778775,0.02492880996935054,0.4849573157852529,0.46047344589600075,4
raw_qc_pass,cue_locked,round1::robust_logistic_full_baseline_13_l2_1,round1_classifier,0.4674175032916392,0.4608255519448859,0.031826990424399,0.48453466302487264,0.4488432944531688,4
raw_qc_pass,cue_locked,round1::robust_logistic_full_baseline_13_l2_10,round1_classifier,0.4676588215931534,0.4609062884386659,0.02275223378793226,0.4829599484240249,0.4494577111417751,4
raw_qc_pass,cue_locked,round1::shrinkage_lda_bandpower_only_9,round1_classifier,0.47037785275400484,0.46210087557798013,0.03966335854767225,0.46781545920075057,0.45284345635154893,4
raw_qc_pass,cue_locked,round1::shrinkage_lda_drop_redundant_alpha_asym_12,round1_classifier,0.4648622311827957,0.4564483326913947,0.043522305961173194,0.47405282201381493,0.44591080274142564,4
raw_qc_pass,cue_locked,round1::shrinkage_lda_erp_only_3,round1_classifier,0.5135792462146149,0.5084095611963327,0.04022327901416607,0.5019450568903236,0.43915994077820847,4
raw_qc_pass,cue_locked,round1::shrinkage_lda_full_baseline_13,round1_classifier,0.4752587365591398,0.46717412059109564,0.035271792165677544,0.47568455338074517,0.4565853625307283,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.01_l2_0.1,temporal_or_csp,0.48556904213298224,0.481217281835922,0.050222277014423986,0.460083933950724,0.4448605779100132,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.01_l2_1,temporal_or_csp,0.48296487546631556,0.47890246702110717,0.047414501775535654,0.46376982981785636,0.44289231057203626,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.01_l2_10,temporal_or_csp,0.48301589587447885,0.47916126619294985,0.04118459920199645,0.46941552896687033,0.4433832202617311,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.1_l2_0.1,temporal_or_csp,0.4624003593372833,0.45563930878454467,0.04888248619248457,0.45638722929233255,0.43689119738724763,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.1_l2_1,temporal_or_csp,0.4624003593372833,0.45563930878454467,0.04888248619248457,0.45638722929233255,0.43689119738724763,4
raw_qc_pass,cue_locked,temporal::csp_e1_shrink0.1_l2_10,temporal_or_csp,0.4624003593372833,0.4556971256208074,0.04882745271479164,0.45638722929233255,0.43605787142880664,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.01_l2_0.1,temporal_or_csp,0.47673812266842225,0.47386148366143743,0.05708228074360991,0.46513536528568905,0.4650720710580514,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.01_l2_1,temporal_or_csp,0.47673812266842225,0.47386148366143743,0.05708228074360991,0.465549554558574,0.4650720710580514,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.01_l2_10,temporal_or_csp,0.4745304613780996,0.4707415158675566,0.0391975059158309,0.4669828881303596,0.4603140249137638,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.1_l2_0.1,temporal_or_csp,0.4746346280447663,0.4690186470945028,0.03486916983726536,0.4695597690702532,0.45600734649841934,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.1_l2_1,temporal_or_csp,0.4771346280447663,0.4713334619093176,0.03773016451991227,0.4701863652102628,0.4578832225860445,4
raw_qc_pass,cue_locked,temporal::csp_e2_shrink0.1_l2_10,temporal_or_csp,0.4694794409699364,0.46363861046446614,0.033304916957946615,0.47139612230770106,0.4500756132635063,4
raw_qc_pass,cue_locked,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,0.4777278774412991,0.47046385621778775,0.02492880996935054,0.48497586643207985,0.46047344589600075,4
raw_qc_pass,cue_locked,temporal::logistic_baseline_13_l2_10,temporal_or_csp,0.47251954410796576,0.46586082892165226,0.03322257129510584,0.47733842786648834,0.4544369722016126,4
raw_qc_pass,cue_locked,temporal::logistic_baseline_13_l2_100,temporal_or_csp,0.45481758832565283,0.44675147034073953,0.020977085411984182,0.4764956127602597,0.42292009615875586,4
raw_qc_pass,cue_locked,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,0.5092042462146149,0.5103540141121085,0.0759299542961641,0.5268810049973325,0.5016396877783016,4
raw_qc_pass,cue_locked,temporal::logistic_erp_100ms_l2_1,temporal_or_csp,0.4909824171604125,0.4927134549590609,0.08575376739186163,0.5152673784341992,0.48207860803882924,4
raw_qc_pass,cue_locked,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,0.5142085664911126,0.5161638413835453,0.06843165772943699,0.5072985970785077,0.49875407232945845,4
raw_qc_pass,cue_locked,temporal::logistic_erp_100ms_l2_100,temporal_or_csp,0.49918744513934604,0.4987382069655428,0.04005654247528356,0.49592855658805396,0.4436285160834659,4
raw_qc_pass,cue_locked,temporal::logistic_erp_50ms_l2_0.1,temporal_or_csp,0.4911122311827957,0.494048501477965,0.047391451030166044,0.49068524175485323,0.48960110013155655,4
raw_qc_pass,cue_locked,temporal::logistic_erp_50ms_l2_1,temporal_or_csp,0.5097858377221857,0.5094409104873953,0.06841784656904339,0.5080869878029144,0.5066360626813484,4
raw_qc_pass,cue_locked,temporal::logistic_erp_50ms_l2_10,temporal_or_csp,0.525151483980689,0.5243297812099847,0.08611212557010492,0.5318551158244343,0.5144165693210929,4
raw_qc_pass,cue_locked,temporal::logistic_erp_50ms_l2_100,temporal_or_csp,0.5191947827518104,0.5187652225117535,0.030671971173566494,0.5124829930179915,0.48550435861826857,4
raw_qc_pass,cue_locked,temporal::logistic_spatial_100ms_l2_0.1,temporal_or_csp,0.5092042462146149,0.5103540141121085,0.0759299542961641,0.5268810049973325,0.5016396877783016,4
raw_qc_pass,cue_locked,temporal::logistic_spatial_100ms_l2_1,temporal_or_csp,0.4909824171604125,0.4927134549590609,0.08575376739186163,0.5152673784341992,0.48207860803882924,4
raw_qc_pass,cue_locked,temporal::logistic_spatial_100ms_l2_10,temporal_or_csp,0.5142085664911126,0.5161638413835453,0.06843165772943699,0.5072985970785077,0.49875407232945845,4
raw_qc_pass,cue_locked,temporal::logistic_spatial_100ms_l2_100,temporal_or_csp,0.49918744513934604,0.4987382069655428,0.04005654247528356,0.49592855658805396,0.4436285160834659,4
raw_qc_pass,cue_locked,temporal::logistic_wave64_l2_0.1,temporal_or_csp,0.48869623655913974,0.49059575155204205,0.04066903632708612,0.49009741372137305,0.4825698799689929,4
raw_qc_pass,cue_locked,temporal::logistic_wave64_l2_1,temporal_or_csp,0.5088694590739522,0.5117603845344363,0.0457303345227166,0.5041600394186734,0.5013568115079746,4
raw_qc_pass,cue_locked,temporal::logistic_wave64_l2_10,temporal_or_csp,0.49371852369980246,0.49346054402136735,0.05025167718412632,0.5183314001441507,0.4862137201709064,4
raw_qc_pass,cue_locked,temporal::logistic_wave64_l2_100,temporal_or_csp,0.5089448924731182,0.5086843500060428,0.06413645152904586,0.5204454483285812,0.4964408072840803,4
raw_qc_pass,target_locked,round1::baseline_logistic_l2_1,round1_classifier,0.528061224489796,0.5224995399195834,0.06137116125387393,0.5256555984691247,0.5091665572949008,4
raw_qc_pass,target_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,0.5230102040816327,0.517502071730686,0.05868302354749011,0.5243353361901162,0.5060802987673021,4
raw_qc_pass,target_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,0.5305612244897959,0.5249995399195835,0.06089408154753991,0.5256787407912493,0.5142146543836137,4
raw_qc_pass,target_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5264593402409118,0.5079160263570421,4
raw_qc_pass,target_locked,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5262420291265427,0.5079160263570421,4
raw_qc_pass,target_locked,round1::linear_svm_full_baseline_13_C_0.01,round1_classifier,0.5154081632653061,0.5096207057036,0.05842408153719172,0.5232015589161975,0.4975279673128603,4
raw_qc_pass,target_locked,round1::linear_svm_full_baseline_13_C_0.1,round1_classifier,0.5280102040816327,0.5220925631753974,0.06405351382353795,0.5256549543467415,0.5108121881048434,4
raw_qc_pass,target_locked,round1::linear_svm_full_baseline_13_C_1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5263536319956686,0.5079160263570421,4
raw_qc_pass,target_locked,round1::linear_svm_full_baseline_13_C_10,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5262420291265427,0.5079160263570421,4
raw_qc_pass,target_locked,round1::logistic_bandpower_only_9_l2_0.1,round1_classifier,0.5153571428571428,0.5099478860901094,0.051221904418809555,0.531317819849054,0.49685917957129955,4
raw_qc_pass,target_locked,round1::logistic_bandpower_only_9_l2_10,round1_classifier,0.5254081632653061,0.5200843816521972,0.05849596656447234,0.5337120318160601,0.5086817423395292,4
raw_qc_pass,target_locked,round1::logistic_bandpower_only_9_l2_100,round1_classifier,0.5027040816326531,0.49889104444196375,0.02481167987974727,0.5423846230947642,0.4671349790105421,4
raw_qc_pass,target_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5257455590796111,0.5079160263570421,4
raw_qc_pass,target_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,0.5204591836734693,0.5146485148489961,0.054295787044854195,0.5237008369238907,0.5033833261169486,4
raw_qc_pass,target_locked,round1::logistic_drop_redundant_alpha_asym_12_l2_100,round1_classifier,0.5026020408163265,0.4980624792912682,0.03087945675631578,0.5347187526689958,0.4680418753960519,4
raw_qc_pass,target_locked,round1::logistic_erp_only_3_l2_0.1,round1_classifier,0.5253571428571429,0.5109937738808856,0.01951305102280314,0.48836154797371656,0.39127476401473205,4
raw_qc_pass,target_locked,round1::logistic_erp_only_3_l2_10,round1_classifier,0.5227551020408163,0.5073163820878988,0.009630885807125466,0.49013848872022914,0.380905574190298,4
raw_qc_pass,target_locked,round1::logistic_erp_only_3_l2_100,round1_classifier,0.5176530612244898,0.5015327695560253,0.003065539112050699,0.4852637164760669,0.36453015375429165,4
raw_qc_pass,target_locked,round1::logistic_full_baseline_13_l2_0.1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5255341425891249,0.5079160263570421,4
raw_qc_pass,target_locked,round1::logistic_full_baseline_13_l2_10,round1_classifier,0.5230612244897959,0.5174054466942506,0.07436023263552317,0.5216434595841037,0.5035631154363427,4
raw_qc_pass,target_locked,round1::logistic_full_baseline_13_l2_100,round1_classifier,0.5204081632653061,0.5158238481094085,0.03267467831035704,0.5325051214258859,0.4894130491359163,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,0.5252040816326531,0.5058373590982287,0.011674718196457361,0.538972602007629,0.357570430471039,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,0.522704081632653,0.5035225442834138,0.007045088566827626,0.5332082034096958,0.3561913016382978,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,0.527704081632653,0.5089573268921095,0.01791465378421896,0.5342096184867164,0.36625737694774285,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,0.4900510204081633,0.4858663383483558,0.03464952731446984,0.5305584846679509,0.47213539923515346,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,0.48964285714285716,0.49031003926722605,0.04398829681551744,0.5039991141244307,0.4852259309045025,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,0.4897959183673469,0.4896124917912327,0.03289593145690039,0.5126294555986276,0.4851343570086201,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,0.5155102040816326,0.5088735851086477,0.056249078663860204,0.5315887339748029,0.48934244901648416,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,0.5025,0.5008370488733677,0.0511096787048811,0.5188416787338311,0.48801360691576035,4
raw_qc_pass,target_locked,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,0.4975,0.49502454628247927,0.040945367228196895,0.5229953191967434,0.479418976033757,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.03,round1_classifier,0.5202040816326531,0.500805152979066,0.0016103059581320522,0.5369493627860132,0.3509037638043723,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.1,round1_classifier,0.522704081632653,0.5027173913043479,0.005434782608695682,0.5281970940046457,0.3477915401915229,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_0.1_gamma_scale,round1_classifier,0.5202040816326531,0.500805152979066,0.0016103059581320522,0.5321894212378608,0.3509037638043723,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,round1_classifier,0.4825510204081632,0.4788458126814844,0.060582764613203756,0.5239593934411253,0.4702565716174628,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,round1_classifier,0.4999489795918367,0.49856916955782005,0.05202598498112927,0.5026569651773568,0.4956405104646098,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,round1_classifier,0.49479591836734693,0.49351456637117685,0.03776548176368648,0.5048726743456369,0.4893012929871777,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,round1_classifier,0.5254591836734694,0.5199689754367145,0.05307332160559643,0.532525788160224,0.5017235207421628,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,round1_classifier,0.49515306122448977,0.49325988673732185,0.05901026866914811,0.5135140041311985,0.4846886730767421,4
raw_qc_pass,target_locked,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,round1_classifier,0.5002040816326531,0.49760695861451865,0.056040087371880466,0.519966140660884,0.4863065044878372,4
raw_qc_pass,target_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5250336214292541,0.5079160263570421,4
raw_qc_pass,target_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,round1_classifier,0.5229591836734694,0.5169029777355592,0.06709947208136831,0.5256532083582313,0.5012998400419049,4
raw_qc_pass,target_locked,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,0.5204591836734693,0.5146323680087542,0.050513126747057956,0.5246226910012489,0.5007633439629271,4
raw_qc_pass,target_locked,round1::robust_logistic_full_baseline_13_l2_0.1,round1_classifier,0.5255102040816326,0.5206828089988853,0.055981077766730516,0.5248315660995918,0.5079160263570421,4
raw_qc_pass,target_locked,round1::robust_logistic_full_baseline_13_l2_1,round1_classifier,0.5204081632653061,0.5139960009913731,0.07081395483116518,0.5255367277448852,0.497760742841388,4
raw_qc_pass,target_locked,round1::robust_logistic_full_baseline_13_l2_10,round1_classifier,0.5256122448979592,0.5199024973370813,0.06533303383115015,0.5237171456123936,0.5049204169512027,4
raw_qc_pass,target_locked,round1::shrinkage_lda_bandpower_only_9,round1_classifier,0.5254591836734694,0.5200741702445266,0.053604928297572255,0.5332707478785437,0.5086825373814433,4
raw_qc_pass,target_locked,round1::shrinkage_lda_drop_redundant_alpha_asym_12,round1_classifier,0.5180102040816327,0.5122846804263381,0.06157232133117732,0.5246232755772468,0.5015395609088978,4
raw_qc_pass,target_locked,round1::shrinkage_lda_erp_only_3,round1_classifier,0.5151530612244898,0.4998218632561707,0.0074439792499558085,0.4953711328662859,0.3737824380636614,4
raw_qc_pass,target_locked,round1::shrinkage_lda_full_baseline_13,round1_classifier,0.5180102040816327,0.5116661602490546,0.05476398671712943,0.5229936723787796,0.499430014096486,4
raw_qc_pass,target_locked,temporal::csp_e1_shrink0.01_l2_0.1,temporal_or_csp,0.5075510204081632,0.5051593500149708,0.01998094483073887,0.5165986945961971,0.4519690575711726,4
raw_qc_pass,target_locked,temporal::csp_e1_shrink0.01_l2_1,temporal_or_csp,0.5075510204081632,0.5051593500149708,0.01998094483073887,0.517011708672602,0.4519690575711726,4
raw_qc_pass,target_locked,temporal::csp_e1_shrink0.01_l2_10,temporal_or_csp,0.5150510204081633,0.5136983711233722,0.01626451150364289,0.5222454464548737,0.4590128463813878,4
raw_qc_pass,target_locked,temporal::csp_e1_shrink0.1_l2_0.1,temporal_or_csp,0.5048979591836735,0.5028313529071617,0.02745539957842358,0.5215844344889566,0.453335807302081,4
raw_qc_pass,target_locked,temporal::csp_e1_shrink0.1_l2_1,temporal_or_csp,0.5074489795918368,0.5054909273752469,0.02262730168075694,0.5221266339139603,0.4548992779212514,4
