sample,stage,held_out_record,target_feature,model,n_train,n_test,heldout_rmse_standardized,training_aic,training_bic,predictors
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_Fz,Model-A2_no_P,243,54,0.6565236856523903,419.77365288085184,433.74589865421405,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_Fz,Model-A3_no_T,243,54,0.654932220575284,420.3738226097253,437.83912982642806,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,243,54,0.6184286198032664,418.1405860082018,439.0989546682451,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.6183016998258665,420.1320051572588,444.5834352606426,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-0_V,243,54,1.0909270442979973,695.1918010386723,705.670985368694,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-0_VplusGamma,243,54,1.083804176052757,693.8560536443705,707.8282994177326,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-A1_no_H,243,54,1.0379804232297172,682.9848454772102,696.9570912505724,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-A2_no_P,243,54,0.8433297626665691,519.1205460072464,533.0927917806085,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-A3_no_T,243,54,0.7947285712485801,512.421469283659,529.8867765003617,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,243,54,0.797799621975691,514.1440565831406,535.1024252431838,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.8066059239415551,514.6094354894042,539.060865592788,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-0_V,243,54,0.9371497093584933,695.2034928941392,705.6826772241609,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-0_VplusGamma,243,54,0.9509728582603933,688.7882166183728,702.7604623917349,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-A1_no_H,243,54,0.9294596462250735,690.0645587153565,704.0368044887186,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-A2_no_P,243,54,0.8944268214009597,685.037257660463,699.0095034338251,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-A3_no_T,243,54,0.8910741359964606,682.6489285707795,700.1142357874822,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,243,54,0.8908361601440968,683.6657403874034,704.6241090474467,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.8977020487983646,683.3040162350245,707.7554463384083,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-0_V,243,54,0.9906844141650443,695.5985267447622,706.0777110747839,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-0_VplusGamma,243,54,0.9986930565765427,685.5257419650535,699.4979877384156,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-A1_no_H,243,54,0.9788432332754781,685.4276326684325,699.3998784417946,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-A2_no_P,243,54,0.9396929301300719,685.225073586471,699.1973193598332,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-A3_no_T,243,54,0.9349099908577544,678.6100406236735,696.0753478403763,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,243,54,0.9701988388328959,671.4696471062185,692.4280157662619,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.9697600841678999,673.4451053259929,697.8965354293767,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-0_V,243,54,0.8875463997987567,695.2069723717893,705.686156701811,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-0_VplusGamma,243,54,0.8561352863719776,674.1603012998828,688.132547073245,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-A1_no_H,243,54,0.829916731569718,671.5977033040137,685.5699490773759,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-A2_no_P,243,54,0.8209613779723813,676.3916780684851,690.3639238418473,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-A3_no_T,243,54,0.7748303264480557,658.8067192689174,676.2720264856201,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,243,54,0.7676275289453457,647.410476413853,668.3688450738963,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.7661259854364842,648.9913701645398,673.4428002679236,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-0_V,243,54,1.0646317380327053,695.5352428010136,706.0144271310353,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-0_VplusGamma,243,54,1.23875670935266,643.4637317444916,657.4359775178538,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-A1_no_H,243,54,0.8085905276062985,563.2739753195265,577.2462210928886,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-A2_no_P,243,54,1.0733641955925468,682.0405985436702,696.0128443170323,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-A3_no_T,243,54,0.8244853523405921,555.4430722481991,572.9083794649018,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,243,54,0.8508185793895069,556.2645326713323,577.2229013313756,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.9166277304419753,538.45649275306,562.9079228564439,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-0_V,243,54,1.090760921565707,695.3540389996406,705.8332233296622,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-0_VplusGamma,243,54,1.1316090720836516,665.6459864801564,679.6182322535185,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-A1_no_H,243,54,0.5854030911802723,431.21296399133774,445.18520976469995,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-A2_no_P,243,54,1.0824251918448513,692.7023269824679,706.67457275583,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-A3_no_T,243,54,0.58694155240732,432.2956789718525,449.76098618855525,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,243,54,0.5794836090799593,432.8934586608457,453.85182732088896,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.578554248618599,434.81538053307173,459.26681063645555,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-0_V,243,54,1.027586347977857,695.4934109019953,705.9725952320169,V
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-0_VplusGamma,243,54,0.9835423085051599,642.6976027019745,656.6698484753366,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-A1_no_H,243,54,0.7174862143117697,504.95215089193374,518.924396665296,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-A2_no_P,243,54,1.0193557645597513,692.9745764916037,706.9468222649658,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-A3_no_T,243,54,0.7188305395266908,506.7837309943647,524.2490382110675,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,243,54,0.6638313015461154,501.57626792163114,522.5346365816745,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.6599241094623919,496.66591121992053,521.1173413233043,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-0_V,243,54,0.9040746196868141,693.7628781881338,704.2420625181554,V
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-0_VplusGamma,243,54,0.8778003128931128,691.2948809992953,705.2671267726574,V;G
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-A1_no_H,243,54,0.8804367921883705,688.8839565908613,702.8562023642235,V;P
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-A2_no_P,243,54,0.901341637278258,694.1712660238936,708.1435117972558,V;H
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-A3_no_T,243,54,0.8794124027654183,690.2604422765617,707.7257494932644,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-F_VHP_plus_Tcandidate,243,54,0.8746436748674641,685.0138471873454,705.9722158473887,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-1,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,243,54,0.8815222718848698,686.1011214204193,710.5525515238031,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-0_V,217,80,0.6751237178780956,490.02021481624325,500.1599068768646,V
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-0_VplusGamma,217,80,0.6814622379468241,491.94317527289735,505.4627646870592,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-A1_no_H,217,80,0.6707473091770808,491.78408928946146,505.3036787036233,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-A2_no_P,217,80,0.6755988825934179,491.274271675221,504.7938610893828,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-A3_no_T,217,80,0.6725934176251654,493.174711792656,510.0741985603583,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-F_VHP_plus_Tcandidate,217,80,0.6652548669666232,495.01703194659297,515.2964160678357,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.6765537766268956,495.8166457166535,519.4759271914368,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-0_V,217,80,0.5145443869424107,619.6669312279424,629.8066232885639,V
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-0_VplusGamma,217,80,0.5148488418991595,621.6099543630157,635.1295437771776,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-A1_no_H,217,80,0.5147147112167318,621.3760765272439,634.8956659414057,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-A2_no_P,217,80,0.5180109079125402,621.5304740818322,635.050063495994,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-A3_no_T,217,80,0.5196565419857757,623.1363776533121,640.0358644210145,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.5245470734981954,624.9462037614577,645.2255878827004,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.5260973381822293,626.847788576886,650.5070700516693,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-0_V,217,80,0.5611571240507311,531.3772243835372,541.5169164441586,V
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-0_VplusGamma,217,80,0.56852577314932,533.1686077965273,546.6881972106892,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-A1_no_H,217,80,0.5617264736435442,533.1300665355957,546.6496559497575,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-A2_no_P,217,80,0.5751944115847865,531.6400419317885,545.1596313459503,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-A3_no_T,217,80,0.5782241191555808,533.0280089654046,549.927495733107,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-F_VHP_plus_Tcandidate,217,80,0.5789645118727197,535.0230125131964,555.3023966344391,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.5873719530867775,536.4143381123381,560.0736195871214,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-0_V,217,80,0.9681044462500382,614.187918486264,624.3276105468855,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-0_VplusGamma,217,80,0.9908044716574871,610.5648187368062,624.084408150968,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-A1_no_H,217,80,0.9680148400718077,615.9886925598358,629.5082819739977,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-A2_no_P,217,80,0.7732923072273208,546.2119214573479,559.7315108715097,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-A3_no_T,217,80,0.7695197798869902,544.529230048961,561.4287168166634,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,217,80,0.7902998442285237,541.5302595675328,561.8096436887755,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.8085257091741013,539.5046361196082,563.1639175943915,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-0_V,217,80,0.99721287838325,620.0416640952119,630.1813561558333,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-0_VplusGamma,217,80,0.99562976198989,621.4418830619461,634.9614724761079,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-A1_no_H,217,80,0.9937768253621793,612.7216604167237,626.2412498308855,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-A2_no_P,217,80,0.5018145324989257,406.1271211079835,419.6467105221453,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-A3_no_T,217,80,0.5039167041925882,406.25584829426776,423.15533506197005,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.5013467415352045,398.36026690215533,418.6396510233981,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.5034204833605166,400.11814717511993,423.77742864990313,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-0_V,217,80,1.0604073225670132,621.020146623834,631.1598386844554,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-0_VplusGamma,217,80,1.04414383276563,620.5522541943628,634.0718436085247,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-A1_no_H,217,80,1.0444598779430037,604.4904073649269,618.0099967790887,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-A2_no_P,217,80,0.7041362949838713,488.3057755252997,501.8253649394615,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-A3_no_T,217,80,0.6942462756119214,474.05874051243313,490.9582272801354,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,217,80,0.7077650627945162,475.12632821234007,495.4057123335828,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.7089921783567148,476.7981796431336,500.4574611179168,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-0_V,217,80,1.2732389204899452,615.919431297887,626.0591233585084,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-0_VplusGamma,217,80,1.2470029673797345,613.7722209718346,627.2918103859964,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-A1_no_H,217,80,1.2502412821905018,612.9305661903268,626.4501556044886,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-A2_no_P,217,80,1.2345963344273776,605.1582089307466,618.6777983449084,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-A3_no_T,217,80,1.2198296931779036,604.5428871829505,621.4423739506528,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,217,80,1.2161636142231356,606.4281587756137,626.7075428968565,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.211941242588791,606.8769521087352,630.5362335835184,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-0_V,217,80,1.1300296612134124,620.8214362589846,630.961128319606,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-0_VplusGamma,217,80,1.0816818814543687,616.1325684469432,629.652157861105,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-A1_no_H,217,80,1.0897497540674363,614.4870393307505,628.0066287449123,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-A2_no_P,217,80,1.1143523257360277,605.4188114056454,618.9384008198073,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-A3_no_T,217,80,1.0832617060222405,602.5694362399066,619.468923007609,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,217,80,1.0544628389026718,603.1461300097736,623.4255141310164,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.057627855247579,604.313026273031,627.9723077478143,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-0_V,217,80,1.308340958760085,621.3837957700097,631.5234878306311,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-0_VplusGamma,217,80,1.197645196620346,609.4962709602632,623.0158603744251,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-A1_no_H,217,80,1.2167642563528425,602.455716182998,615.9753055971598,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-A2_no_P,217,80,1.25513930922578,599.8623785640989,613.3819679782607,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-A3_no_T,217,80,1.1815615226077856,586.7696710289314,603.6691577966337,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,217,80,1.1231906747855858,585.938559736206,606.2179438574487,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.124579055230872,586.21871396147,609.8779954362533,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-0_V,217,80,0.9191864966318191,621.7229387904357,631.8626308510571,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-0_VplusGamma,217,80,0.9028157547561745,594.342246049921,607.8618354640828,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-A1_no_H,217,80,0.8704869174487161,476.1241312362291,489.64372065039095,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-A2_no_P,217,80,0.896560974549842,613.1928789844779,626.7124683986398,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-A3_no_T,217,80,0.8523419331527707,474.42429267570617,491.32377944340845,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,217,80,0.863408185124373,475.94321281528835,496.2225969365311,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.8493321048538847,471.9955972630572,495.6548787378404,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-0_V,217,80,1.110585650782029,621.578643389954,631.7183354505754,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-0_VplusGamma,217,80,1.0411732122156576,604.3610544265455,617.8806438407073,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A1_no_H,217,80,0.6558101479710515,371.2638359604123,384.7834253745741,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A2_no_P,217,80,1.1058482396064635,618.5821043186576,632.1016937328194,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A3_no_T,217,80,0.6560979686392497,372.6082777168426,389.5077644845449,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.6512230984246016,372.5761556965456,392.8555398177883,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.6508356984629027,374.5216262839556,398.1809077587388,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_V,217,80,1.3016237759179177,621.7894300905972,631.9291221512186,V
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_VplusGamma,217,80,1.1295249288181248,584.9457693071564,598.4653587213182,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A1_no_H,217,80,0.8744539045477115,462.0413085676655,475.56089798182734,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A2_no_P,217,80,1.3014863481385164,617.4401010824823,630.9596904966442,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A3_no_T,217,80,0.8770539475620437,463.78811862090527,480.68760538860755,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,217,80,0.8394930215908911,455.6642801990495,475.9436643202922,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.8244310311391444,453.27678321917386,476.93606469395706,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-0_V,217,80,1.19296288420764,618.514165565213,628.6538576258345,V
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-0_VplusGamma,217,80,1.157341118411636,617.1400475330307,630.6596369471926,V;G
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-A1_no_H,217,80,1.1641486147494335,614.2521513095289,627.7717407236908,V;P
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-A2_no_P,217,80,1.1919647967785392,618.5119724916763,632.0315619058381,V;H
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-A3_no_T,217,80,1.165074259455522,615.3284563650981,632.2279431328004,V;H;P
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_plus_Tcandidate,217,80,1.128639222220848,615.5612560465747,635.8406401678175,V;H;P;T
q1_quality_matched,target_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.1288055080487545,617.560188373618,641.2194698484012,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_V,214,83,1.0663083828134734,367.7379490467089,377.8358770917744,V
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_VplusGamma,214,83,1.07541588397212,365.1850030149641,378.6489070750515,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A1_no_H,214,83,1.0727907562725771,366.69914768107964,380.16305174116707,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A2_no_P,214,83,1.0675694500511408,369.7092932398357,383.1731972999231,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A3_no_T,214,83,1.0774190035727151,368.40242192427957,385.2323019993888,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_plus_Tcandidate,214,83,1.090003573442478,364.7610847164787,384.9569408066098,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,1.0907400797358155,366.6962449065668,390.25807701171976,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_V,214,83,2.447371476150391,383.3893211576189,393.48724920268444,V
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_VplusGamma,214,83,2.45783807124947,380.1152154515382,393.5791195116256,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A1_no_H,214,83,2.4518281409426392,379.77210531618215,393.2360093762696,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A2_no_P,214,83,2.4491231074734947,383.8738707733677,397.3377748334551,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A3_no_T,214,83,2.455147179189932,378.68188493396394,395.5117650090732,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,214,83,2.4752776275699175,373.73787432961615,393.93373041974723,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,2.4753221944971364,375.7206981639296,399.2825302690826,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_V,214,83,1.4691138390582252,267.55798492448287,277.6559129695484,V
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_VplusGamma,214,83,1.4701055008801422,269.41358519855885,282.8774892586463,V;G
