task,record,fold,clean_trial_index_1based,cue_true,prediction,region_channel,region_start_ms,region_end_exclusive_ms,region_valid_points,total_curve_points,region_weight,weighted_loss_left,weighted_loss_right,residual_loss_left,residual_loss_right,empirical_curve_loss_left,empirical_curve_loss_right,algebraic_cancellation_max_abs_error,correct,window_source
Task1,VisualCogA_Task-2,4,50,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.7657062411248619,0.729816478127904,78.86774283586078,75.17109724717412,78.86774283586078,75.17109724717412,0.0,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,51,right,left,Fz,265.625,289.0625,3,309,0.009708737864077669,1.0969865412259612,1.132876304222919,112.98961374627402,116.68625933496067,112.989613746274,116.68625933496067,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,52,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.4448734111355996,0.4807631741325575,45.82196134696676,49.51860693565342,45.82196134696676,49.51860693565342,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,53,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.13445332361431875,0.09856356061736088,13.848692332274831,10.152046743588171,13.848692332274835,10.152046743588171,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,54,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.0721296757976802,0.036239912800722335,7.429356607161061,3.732711018474401,7.429356607161064,3.732711018474402,2.6645352591003757e-15,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,55,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.25737744659757184,0.22148768360061394,26.509876999549903,22.81323141086324,26.509876999549903,22.81323141086324,0.0,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,56,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.022374477416883122,0.01889633519647674,2.3045711739389616,1.9463225252371046,2.3045711739389643,1.946322525237104,2.6645352591003757e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,57,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.3097380378746934,0.2738482748777355,31.90301790109342,28.206372312406756,31.90301790109342,28.20637231240676,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,58,right,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.3441071142786707,0.37999687727562853,35.443032770703084,39.13967835938974,35.44303277070308,39.13967835938974,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,59,right,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.0785049509339009,0.11439471393085879,8.086009946191794,11.782655534878456,8.086009946191792,11.782655534878453,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,60,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.7132346425686633,0.7491244055656211,73.46316818457233,77.15981377325897,73.46316818457233,77.15981377325897,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,61,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.1658164098351518,0.2017061728321097,17.07909021302064,20.775735801707302,17.07909021302064,20.7757358017073,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,62,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.16586716587317388,0.20175692887013175,17.08431808493691,20.78096367362357,17.084318084936907,20.78096367362357,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,63,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.16229456821614918,0.19818433121310702,16.716340526263366,20.412986114950026,16.716340526263366,20.41298611495003,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,4,64,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,2.438811302629712,2.474701065626669,251.19756417086032,254.89420975954695,251.19756417086032,254.89420975954695,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,65,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,1.1449942578003274,1.0721077492940525,117.93440855343374,110.42709817728742,117.93440855343374,110.42709817728742,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,66,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.2551309203026869,0.182244411796412,26.278484791176755,18.771174415030437,26.278484791176762,18.771174415030433,7.105427357601002e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,67,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.3417200127944447,0.26883350428816977,35.197161317827806,27.689850941681488,35.19716131782781,27.689850941681488,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,68,right,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.2703598017919019,0.1974732932856269,27.847059584565894,20.339749208419573,27.847059584565898,20.33974920841957,3.552713678800501e-15,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,69,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.735817158466527,0.6629306499602521,75.78916732205228,68.28185694590597,75.7891673220523,68.28185694590597,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,70,right,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.005004035143403749,0.06788247336287125,0.5154156197705863,6.991894756375738,0.5154156197705871,6.991894756375738,8.881784197001252e-16,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,71,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.0750734778154498,0.012717522644358749,7.732568214991331,1.3099048323689513,7.732568214991332,1.309904832368952,8.881784197001252e-16,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,72,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.7116203557605634,0.6387338472542883,73.29689664333803,65.7895862671917,73.29689664333802,65.7895862671917,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,73,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.25266767899035314,0.3255541874966281,26.024770936006373,33.5320813121527,26.024770936006373,33.5320813121527,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,74,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.6531262132041373,0.5802397046978625,67.27199996002615,59.764689583879836,67.27199996002616,59.764689583879836,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,75,right,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.037170729806151666,0.046615657296114596,3.8285851700336218,4.801412701499804,3.8285851700336253,4.801412701499804,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,76,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.26431979000492134,0.3372062985111963,27.2249383705069,34.73224874665323,27.2249383705069,34.73224874665323,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,77,left,right,Fz,265.625,289.0625,3,309,0.009708737864077669,0.3440138939452131,0.27112738543893816,35.43343107635695,27.92612070021063,35.43343107635695,27.92612070021063,0.0,0,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,78,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.04771585884474061,0.12060236735101561,4.914733461008283,12.42204383715461,4.914733461008282,12.42204383715461,8.881784197001252e-16,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,79,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.6440863085652897,0.7169728170715647,66.34088978222485,73.84820015837117,66.34088978222485,73.84820015837117,0.0,1,14 exploratory all-trial search; window-selection leakage
Task1,VisualCogA_Task-2,5,80,left,left,Fz,265.625,289.0625,3,309,0.009708737864077669,0.024899707557746273,0.04798680094852871,2.5646698784478663,4.9426404976984575,2.564669878447867,4.942640497698458,8.881784197001252e-16,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,1,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.5411257509144304,0.385549382697147,6.4310714243291915,4.582106125131478,6.431071424329191,4.582106125131478,8.881784197001252e-16,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,2,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,2.5477715665656624,2.2449983756590774,30.279285156491913,26.68094223379442,30.279285156491916,26.680942233794422,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,3,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.6115321870209736,0.841339097107977,7.267824838056955,9.998991577167882,7.267824838056954,9.998991577167882,8.881784197001252e-16,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,4,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.849151145520208,0.5992239442441778,10.091834767913241,7.121546106594267,10.091834767913241,7.121546106594267,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,5,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,6.191641478612976,5.88886828770639,73.58527757274652,69.98693465004902,73.58527757274652,69.98693465004902,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,6,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.6220642132229778,0.47584799116516163,7.392993918688466,5.6552703565398055,7.392993918688466,5.655270356539804,1.7763568394002505e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,7,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.1083009019973282,0.9640923535469197,13.171729950660554,11.457866817153777,13.171729950660554,11.457866817153777,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,8,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.870084399414404,0.5864754170870288,10.340618439194262,6.970034764611226,10.340618439194266,6.970034764611226,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,9,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,3.0506196920093966,2.7478465011028113,36.25544172426552,32.657098801568026,36.25544172426552,32.65709880156803,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,10,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.5409944140818475,1.8437676049884322,18.314125921203495,21.91246884390098,18.314125921203495,21.91246884390098,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,11,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.6492008395589194,0.5144391875699493,7.715502285527157,6.113911883042859,7.715502285527159,6.113911883042859,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,12,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.5281129271280809,0.6423465169769098,6.276419018560653,7.634041297917889,6.276419018560655,7.63404129791789,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,13,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.125679479262497,1.2847286005368648,13.378267657388905,15.268505290995817,13.378267657388905,15.268505290995819,1.7763568394002505e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,14,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.6440087050776476,0.5004890413253322,7.6537957641920435,5.948119760366449,7.6537957641920435,5.948119760366449,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,15,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,5.431392030418074,5.128618839511488,64.55000528458403,60.951662361886534,64.55000528458403,60.951662361886534,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,16,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.5541743154632692,0.4071597290228124,6.586148595313469,4.838936779540347,6.586148595313471,4.838936779540346,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,1,17,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.0749249155527725,1.0679291475045043,12.775069188684874,12.691927176111225,12.77506918868488,12.691927176111225,5.329070518200751e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,18,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,3.96387508507892,4.077844096975739,47.10913081882255,48.463608690980905,47.10913081882255,48.463608690980905,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,19,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.8422972288690225,0.8265140556622853,10.01037860463569,9.822801661524853,10.01037860463569,9.822801661524853,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,20,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.35016583432907633,0.6095408243609793,4.161586261834023,7.244158258751639,4.161586261834023,7.24415825875164,8.881784197001252e-16,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,21,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,7.478335360067321,7.592304371964141,88.87713947156932,90.23161734372768,88.87713947156932,90.23161734372768,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,22,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.653604357391019,1.76757336928784,19.65245178591634,21.006929658074714,19.65245178591634,21.006929658074714,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,23,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,3.4770116909070006,3.363042679010178,41.32294663424089,39.9684687620825,41.32294663424089,39.9684687620825,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,24,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.2305062359141494,1.423269068970415,14.624093342210468,16.91500547353301,14.624093342210468,16.915005473533007,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,25,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.5356451891649425,0.6870835129612181,6.365937055844894,8.165723288654476,6.365937055844894,8.165723288654474,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,26,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,6.876499750981063,6.990468762877883,81.7245547328134,83.07903260497177,81.7245547328134,83.07903260497177,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,27,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.4874875739243021,0.4713305743488163,5.79360232086959,5.601582595145548,5.7936023208695895,5.601582595145545,2.6645352591003757e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,28,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.821117374473471,1.9350863863702925,21.64327956585779,22.99775743801617,21.64327956585779,22.99775743801617,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,29,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.6331319619835488,0.5634426048068968,7.524529855881407,6.696298649435811,7.524529855881405,6.696298649435811,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,30,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.5851950812808947,0.4110093955773434,6.9548184659921715,4.884688585899966,6.954818465992171,4.884688585899966,8.881784197001252e-16,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,31,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,5.097554518682929,4.983585506786109,60.58247485665481,59.22799698449644,60.58247485665481,59.227996984496436,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,32,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,4.552891984927374,4.438922973030553,54.109370128559945,52.75489225640157,54.10937012855993,52.75489225640157,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,33,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,5.111303239998939,5.2252722518957615,60.74587312152586,62.10035099368424,60.74587312152586,62.10035099368422,1.4210854715202004e-14,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,2,34,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,4.637227042486372,4.751196054383193,55.111659851088035,56.46613772324641,55.111659851088035,56.46613772324641,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,35,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,19.384162724002834,17.40933837966845,230.37331852757217,206.90329074298276,230.37331852757217,206.90329074298273,2.842170943040401e-14,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,36,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.7325650927990022,1.2511292660202102,8.706254372111218,14.869190123086346,8.706254372111218,14.869190123086344,1.7763568394002505e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,37,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,5.276300664454428,7.251125008788811,62.706804050631476,86.17683183522087,62.706804050631476,86.17683183522087,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,38,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,9.08534149773882,11.060165842073204,107.97578933851136,131.44581712310077,107.97578933851136,131.44581712310077,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,39,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.7220675715351172,1.4816807007948896,8.581495369398125,17.60920525175465,8.581495369398125,17.60920525175465,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,40,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.353538493305668,0.6212858510287149,16.08628440120967,7.383743383379728,16.08628440120967,7.383743383379729,8.881784197001252e-16,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,41,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,5.9111563029720715,3.9363319586376875,70.25181913916808,46.78179135457867,70.25181913916808,46.78179135457867,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,42,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,3.1440986984658195,1.1778771973751196,37.36640376253609,13.998617461112,37.36640376253609,13.998617461112,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,43,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,48.8342582030804,46.859433858746016,580.3763763366094,556.90634855202,580.3763763366094,556.90634855202,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,44,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,10.149911219924249,12.12473556425863,120.62779103679203,144.09781882138142,120.62779103679203,144.09781882138142,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,45,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.30126731359701,3.1424539815877495,15.465061534672158,37.34685693502364,15.465061534672158,37.34685693502364,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,46,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.3267115292571239,0.7211894187924857,15.767456251555817,8.571058861803003,15.767456251555817,8.571058861803003,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,47,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.992274321760981,3.1423212390952515,23.677414054774736,37.345279341555106,23.677414054774736,37.345279341555106,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,48,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.7828256012228592,1.5071725205821918,9.30358118376398,17.912165725380664,9.30358118376398,17.912165725380664,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,49,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,2.5840122423683964,4.558836586702779,30.709991649685943,54.18001943427534,30.709991649685943,54.18001943427534,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,50,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,11.395895865539893,13.370720209874275,135.43583932507028,158.90586710965965,135.43583932507028,158.90586710965968,2.842170943040401e-14,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,3,51,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.7884826376500385,0.47467478298673577,21.255428270533148,5.641327228573129,21.255428270533148,5.641327228573129,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,52,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,8.84263346336025,8.329756385607832,105.09129769916605,98.99595089049308,105.09129769916605,98.99595089049308,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,53,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,8.022255099642182,8.535132177394601,95.3414163765167,101.43676318518968,95.3414163765167,101.43676318518968,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,54,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,2.9369705407071587,2.7012976107806073,34.904765272250465,32.103883143507986,34.904765272250465,32.10388314350798,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,55,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,5.743200060473653,5.230322982721234,68.25572379562918,62.16037698695621,68.25572379562918,62.16037698695621,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,56,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,4.344746481966061,4.857623559718481,51.63564088182741,57.730987690500406,51.63564088182741,57.730987690500406,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,57,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.34751436622196313,0.7073828340493558,4.130074583176408,8.406972912355805,4.130074583176406,8.406972912355807,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,58,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,5.438260919383596,5.9511379971360165,64.63163938805889,70.72698619673189,64.63163938805889,70.72698619673189,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,59,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,8.984344753099109,9.49722183085153,106.77548187337018,112.87082868204317,106.77548187337017,112.8708286820432,2.842170943040401e-14,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,60,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,10.042190591481363,10.555067669233784,119.34757279875929,125.44291960743227,119.3475727987593,125.44291960743227,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,61,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.9905844067451588,1.9212339918200871,23.657330064779003,22.833127056631035,23.657330064779003,22.83312705663104,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,62,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,0.8265455865738583,0.7112287304585722,9.823176394281624,8.452679911988415,9.823176394281624,8.452679911988415,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,63,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.9838244880134045,1.4967015657658238,11.69237564600546,17.787722454678445,11.69237564600546,17.78772245467844,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,64,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,8.095003507252994,7.582126429500575,96.20600322081442,90.11065641214145,96.20600322081442,90.11065641214145,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,65,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,2.1698058575158723,1.656928779763453,25.787308075861713,19.69196126718873,25.787308075861713,19.691961267188727,3.552713678800501e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,66,right,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.2938519419351875,0.7856027902235513,15.376932694537421,9.33658700688759,15.37693269453742,9.33658700688759,1.7763568394002505e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,4,67,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,2.0628410982220333,2.5577363916909484,24.51607305194647,30.39771327048089,24.51607305194647,30.39771327048089,0.0,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,68,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,4.747286212312067,3.5699496480879533,56.419670754016494,42.42747850996837,56.419670754016494,42.42747850996837,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,69,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,1.5392384265370842,2.6119007518633253,18.29325668461381,31.041435858683368,18.29325668461381,31.041435858683375,7.105427357601002e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,70,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,4.882084116747607,3.704747552523493,58.021692002885025,44.0294997588369,58.021692002885025,44.0294997588369,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,71,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.36869673122221785,1.3306302950786224,4.381818844140974,15.814029276126705,4.381818844140972,15.814029276126705,1.7763568394002505e-15,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,72,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,1.9706396528979364,1.0829060337645973,23.420294336363938,12.86992170897156,23.420294336363938,12.869921708971562,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,73,left,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.2748053940206691,1.1130351656536455,3.265956413553337,13.227994853345248,3.265956413553336,13.227994853345248,8.881784197001252e-16,1,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,74,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,10.049054619406311,8.871718055182198,119.42914913063655,105.43695688658842,119.42914913063655,105.43695688658842,0.0,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,75,left,right,Fz,359.375,562.5,26,309,0.08414239482200647,6.986645649894632,5.809309085670517,83.0335963775939,69.04140413354575,83.0335963775939,69.04140413354574,1.4210854715202004e-14,0,14 exploratory all-trial search; window-selection leakage
Task2,VisualCogB_Task-1,5,76,right,left,Fz,359.375,562.5,26,309,0.08414239482200647,0.6692100569545497,1.1275801578342681,7.953304138421379,13.400856491184186,7.953304138421379,13.400856491184188,1.7763568394002505e-15,0,14 exploratory all-trial search; window-selection leakage
