sample,stage,outer_held_out_record,candidate_order,name,representation,l2,edge_components,shrinkage,inner_mean_balanced_accuracy,inner_held_out_record,n_train,n_validation,accuracy,balanced_accuracy,auc,macro_f1
q1_quality_matched,cue_locked,VisualCogB_Task-2,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.45123045910262055,VisualCogA_Task-2,137,80,0.4875,0.4809523809523809,0.4768253968253968,0.4809305269821174
q1_quality_matched,cue_locked,VisualCogB_Task-2,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.45123045910262055,VisualCogB_Task-1,134,83,0.5180722891566265,0.5203252032520325,0.5429732868757259,0.5018007202881152
q1_quality_matched,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.4961618629322582,VisualCogA_Task-1,163,54,0.4444444444444444,0.44413793103448274,0.3117241379310345,0.44368131868131866
q1_quality_matched,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.4961618629322582,VisualCogA_Task-2,137,80,0.55,0.5365079365079365,0.5238095238095237,0.5357833655705996
q1_quality_matched,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.4961618629322582,VisualCogB_Task-1,134,83,0.5060240963855421,0.5078397212543554,0.537746806039489,0.4954781319495923
q1_quality_matched,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4934716381646575,VisualCogA_Task-1,163,54,0.4074074074074074,0.39586206896551723,0.3117241379310345,0.38636363636363635
q1_quality_matched,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4934716381646575,VisualCogA_Task-2,137,80,0.5875,0.5857142857142856,0.5593650793650794,0.5843174303259329
q1_quality_matched,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4934716381646575,VisualCogB_Task-1,134,83,0.4939759036144578,0.4988385598141696,0.47444831591173053,0.39896551724137935
q1_quality_matched,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.49665745524450317,VisualCogA_Task-1,163,54,0.48148148148148145,0.4593103448275862,0.36827586206896556,0.4166666666666667
q1_quality_matched,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.49665745524450317,VisualCogA_Task-2,137,80,0.575,0.5428571428571429,0.5790476190476191,0.5248078266946191
q1_quality_matched,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.49665745524450317,VisualCogB_Task-1,134,83,0.4819277108433735,0.4878048780487805,0.5331010452961672,0.3252032520325203
q1_quality_matched,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.46922490554954804,VisualCogA_Task-1,163,54,0.42592592592592593,0.42689655172413793,0.32,0.42572898799313896
q1_quality_matched,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.46922490554954804,VisualCogA_Task-2,137,80,0.5125,0.5095238095238095,0.5542857142857142,0.5087387812942843
q1_quality_matched,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.46922490554954804,VisualCogB_Task-1,134,83,0.46987951807228917,0.4712543554006968,0.49419279907084784,0.463572267920094
q1_quality_matched,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.4589771316432376,VisualCogA_Task-1,163,54,0.3148148148148148,0.30689655172413793,0.2731034482758621,0.3031042901988141
q1_quality_matched,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.4589771316432376,VisualCogA_Task-2,137,80,0.525,0.5142857142857142,0.5212698412698413,0.5140664961636829
q1_quality_matched,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.4589771316432376,VisualCogB_Task-1,134,83,0.5542168674698795,0.5557491289198606,0.5580720092915216,0.5476506112829578
q1_quality_matched,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.48249829788938287,VisualCogA_Task-1,163,54,0.3888888888888889,0.3896551724137931,0.3006896551724138,0.3886792452830189
q1_quality_matched,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.48249829788938287,VisualCogA_Task-2,137,80,0.5375,0.5380952380952381,0.5111111111111111,0.5356862745098039
q1_quality_matched,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.48249829788938287,VisualCogB_Task-1,134,83,0.5180722891566265,0.5197444831591174,0.5307781649245064,0.5094562647754137
q1_quality_matched,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.47357745827047765,VisualCogA_Task-1,163,54,0.3888888888888889,0.3758620689655172,0.2855172413793103,0.362432915921288
q1_quality_matched,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.47357745827047765,VisualCogA_Task-2,137,80,0.5,0.4984126984126984,0.5168253968253969,0.497171590194846
q1_quality_matched,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.47357745827047765,VisualCogB_Task-1,134,83,0.5421686746987951,0.5464576074332173,0.5168408826945412,0.478505291005291
q1_quality_matched,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.48023219903791814,VisualCogA_Task-1,163,54,0.37037037037037035,0.3696551724137931,0.28,0.3695054945054945
q1_quality_matched,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.48023219903791814,VisualCogA_Task-2,137,80,0.55,0.5396825396825397,0.525079365079365,0.5396419437340154
q1_quality_matched,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.48023219903791814,VisualCogB_Task-1,134,83,0.5301204819277109,0.5313588850174216,0.5516840882694541,0.5257142857142857
q1_quality_matched,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.43733215854326035,VisualCogA_Task-1,163,54,0.35185185185185186,0.36344827586206896,0.36689655172413793,0.34077432856644574
q1_quality_matched,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.43733215854326035,VisualCogA_Task-2,137,80,0.475,0.4857142857142857,0.48571428571428565,0.474671669793621
q1_quality_matched,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.43733215854326035,VisualCogB_Task-1,134,83,0.4578313253012048,0.4628339140534262,0.5,0.34850863422291994
q1_quality_matched,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.4447395659506677,VisualCogA_Task-1,163,54,0.35185185185185186,0.36344827586206896,0.3544827586206896,0.34077432856644574
q1_quality_matched,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.4447395659506677,VisualCogA_Task-2,137,80,0.5,0.5079365079365079,0.4882539682539683,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.4447395659506677,VisualCogB_Task-1,134,83,0.4578313253012048,0.4628339140534262,0.5005807200929152,0.34850863422291994
q1_quality_matched,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4687789748176628,VisualCogA_Task-1,163,54,0.46296296296296297,0.46413793103448275,0.3931034482758621,0.46277873070325903
q1_quality_matched,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4687789748176628,VisualCogA_Task-2,137,80,0.475,0.4793650793650793,0.5085714285714286,0.474671669793621
q1_quality_matched,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4687789748176628,VisualCogB_Task-1,134,83,0.4578313253012048,0.4628339140534262,0.5005807200929152,0.34850863422291994
q1_quality_matched,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.4667829886837456,VisualCogA_Task-1,163,54,0.42592592592592593,0.4406896551724138,0.38758620689655177,0.4095238095238095
q1_quality_matched,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.4667829886837456,VisualCogA_Task-2,137,80,0.4875,0.49682539682539684,0.49142857142857144,0.4874199093608376
q1_quality_matched,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.4667829886837456,VisualCogB_Task-1,134,83,0.4578313253012048,0.4628339140534262,0.5098722415795587,0.34850863422291994
q1_quality_matched,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.4677682103586225,VisualCogA_Task-1,163,54,0.4444444444444444,0.4579310344827586,0.3875862068965517,0.4319775596072931
q1_quality_matched,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.4677682103586225,VisualCogA_Task-2,137,80,0.475,0.4825396825396825,0.4996825396825397,0.475
q1_quality_matched,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.4677682103586225,VisualCogB_Task-1,134,83,0.4578313253012048,0.4628339140534262,0.5052264808362369,0.34850863422291994
q1_quality_matched,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4743345303732183,VisualCogA_Task-1,163,54,0.46296296296296297,0.46413793103448275,0.4524137931034483,0.46277873070325903
q1_quality_matched,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4743345303732183,VisualCogA_Task-2,137,80,0.5,0.5079365079365079,0.5123809523809524,0.5
q1_quality_matched,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4743345303732183,VisualCogB_Task-1,134,83,0.4457831325301205,0.45092915214866436,0.5017421602787456,0.3259180790960452
q1_quality_matched,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.48107818138936725,VisualCogA_Task-1,163,54,0.42592592592592593,0.4324137931034483,0.43448275862068964,0.4241486068111455
q1_quality_matched,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.48107818138936725,VisualCogA_Task-2,137,80,0.5,0.5111111111111111,0.5244444444444445,0.4996873045653534
q1_quality_matched,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.48107818138936725,VisualCogB_Task-1,134,83,0.4939759036144578,0.4997096399535424,0.5545876887340302,0.3505961251862891
q1_quality_matched,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.48107818138936725,VisualCogA_Task-1,163,54,0.42592592592592593,0.4324137931034483,0.4317241379310345,0.4241486068111455
q1_quality_matched,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.48107818138936725,VisualCogA_Task-2,137,80,0.5,0.5111111111111111,0.5276190476190477,0.4996873045653534
q1_quality_matched,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.48107818138936725,VisualCogB_Task-1,134,83,0.4939759036144578,0.4997096399535424,0.5557491289198606,0.3505961251862891
q1_quality_matched,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4735375866073932,VisualCogA_Task-1,163,54,0.46296296296296297,0.4613793103448276,0.4413793103448276,0.4613003095975232
q1_quality_matched,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4735375866073932,VisualCogA_Task-2,137,80,0.4625,0.4714285714285714,0.513015873015873,0.46241600250039067
q1_quality_matched,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4735375866073932,VisualCogB_Task-1,134,83,0.4819277108433735,0.4878048780487805,0.5615563298490128,0.3252032520325203
q1_quality_matched,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.48761895861979965,VisualCogA_Task-1,163,54,0.4444444444444444,0.4496551724137931,0.4482758620689655,0.44368131868131866
q1_quality_matched,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.48761895861979965,VisualCogA_Task-2,137,80,0.5125,0.5253968253968254,0.5193650793650795,0.5118134877171022
q1_quality_matched,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.48761895861979965,VisualCogB_Task-1,134,83,0.4819277108433735,0.4878048780487805,0.5644599303135889,0.3252032520325203
q1_quality_matched,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4828570538578949,VisualCogA_Task-1,163,54,0.4444444444444444,0.4496551724137931,0.4482758620689655,0.44368131868131866
q1_quality_matched,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4828570538578949,VisualCogA_Task-2,137,80,0.5,0.5111111111111111,0.5219047619047619,0.4996873045653534
q1_quality_matched,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4828570538578949,VisualCogB_Task-1,134,83,0.4819277108433735,0.4878048780487805,0.5644599303135889,0.3252032520325203
q1_quality_matched,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.47942337387249073,VisualCogA_Task-1,163,54,0.48148148148148145,0.47586206896551725,0.4593103448275862,0.475
q1_quality_matched,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.47942337387249073,VisualCogA_Task-2,137,80,0.4625,0.4746031746031746,0.5149206349206349,0.4617430762009075
q1_quality_matched,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.47942337387249073,VisualCogB_Task-1,134,83,0.4819277108433735,0.4878048780487805,0.5609756097560976,0.3252032520325203
raw_qc_pass,target_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.5062206722462275,VisualCogA_Task-2,198,98,0.47959183673469385,0.4704016913319239,0.4955602536997886,0.4702702702702703
raw_qc_pass,target_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.5062206722462275,VisualCogB_Task-1,198,98,0.6122448979591837,0.6082603254067585,0.6562369628702545,0.6063424947145877
raw_qc_pass,target_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.5062206722462275,VisualCogB_Task-2,196,100,0.44,0.44,0.4792,0.4252873563218391
raw_qc_pass,target_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.5070663382081725,VisualCogA_Task-2,198,98,0.47959183673469385,0.47293868921775895,0.49809725158562373,0.4729515975956976
raw_qc_pass,target_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.5070663382081725,VisualCogB_Task-1,198,98,0.6122448979591837,0.6082603254067585,0.6483103879849812,0.6063424947145877
raw_qc_pass,target_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.5070663382081725,VisualCogB_Task-2,196,100,0.44,0.44,0.478,0.4252873563218391
raw_qc_pass,target_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.5389397276311151,VisualCogA_Task-2,198,98,0.5102040816326531,0.4976744186046511,0.5069767441860467,0.496790757381258
raw_qc_pass,target_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.5389397276311151,VisualCogB_Task-1,198,98,0.6530612244897959,0.6491447642886943,0.6758448060075094,0.6477801268498943
raw_qc_pass,target_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.5389397276311151,VisualCogB_Task-2,196,100,0.47,0.47,0.4912,0.4542271650705386
raw_qc_pass,target_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.5404517186299647,VisualCogA_Task-2,198,98,0.5408163265306123,0.5249471458773785,0.5002114164904863,0.5228821811100293
raw_qc_pass,target_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.5404517186299647,VisualCogB_Task-1,198,98,0.6224489795918368,0.6264080100125157,0.6741760534000835,0.6205128205128205
raw_qc_pass,target_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.5404517186299647,VisualCogB_Task-2,196,100,0.47,0.47,0.5256,0.42832488404702834
raw_qc_pass,target_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5281974384823876,VisualCogA_Task-2,198,98,0.5408163265306123,0.5452431289640591,0.587737843551797,0.5403856175091193
raw_qc_pass,target_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5281974384823876,VisualCogB_Task-1,198,98,0.46938775510204084,0.4793491864831039,0.5369211514392991,0.4412280701754386
raw_qc_pass,target_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5281974384823876,VisualCogB_Task-2,196,100,0.56,0.56,0.57,0.5584102769971899
raw_qc_pass,target_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.4912457050053464,VisualCogA_Task-2,198,98,0.46938775510204084,0.47399577167019025,0.505708245243129,0.4691666666666666
raw_qc_pass,target_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.4912457050053464,VisualCogB_Task-1,198,98,0.4489795918367347,0.459741343345849,0.47309136420525655,0.41382365972529905
raw_qc_pass,target_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.4912457050053464,VisualCogB_Task-2,196,100,0.54,0.54,0.5528,0.5118845500848896
raw_qc_pass,target_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.4859130937397375,VisualCogA_Task-2,198,98,0.4387755102040816,0.4594080338266385,0.4739957716701903,0.43161446799536013
raw_qc_pass,target_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.4859130937397375,VisualCogB_Task-1,198,98,0.47959183673469385,0.49833124739257406,0.5039632874426365,0.35551257253384916
raw_qc_pass,target_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.4859130937397375,VisualCogB_Task-2,196,100,0.5,0.5,0.48600000000000004,0.43464495703301675
raw_qc_pass,target_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.4996745491413244,VisualCogA_Task-2,198,98,0.4897959183673469,0.49217758985200843,0.5619450317124736,0.4889445139758031
raw_qc_pass,target_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.4996745491413244,VisualCogB_Task-1,198,98,0.46938775510204084,0.47684605757196497,0.48685857321652065,0.4548566538296962
raw_qc_pass,target_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.4996745491413244,VisualCogB_Task-2,196,100,0.53,0.53,0.564,0.5160127690248172
raw_qc_pass,target_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5300498802972825,VisualCogA_Task-2,198,98,0.5510204081632653,0.5543340380549683,0.5687103594080338,0.5502711722987067
raw_qc_pass,target_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5300498802972825,VisualCogB_Task-1,198,98,0.47959183673469385,0.4858156028368794,0.45723821443471,0.4702702702702703
raw_qc_pass,target_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5300498802972825,VisualCogB_Task-2,196,100,0.55,0.55,0.5352,0.5495946351716545
raw_qc_pass,target_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5067208952463776,VisualCogA_Task-2,198,98,0.47959183673469385,0.48562367864693445,0.4841437632135307,0.4795376444860981
raw_qc_pass,target_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5067208952463776,VisualCogB_Task-1,198,98,0.45918367346938777,0.46453900709219853,0.4430538172715895,0.45228303279552884
raw_qc_pass,target_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5067208952463776,VisualCogB_Task-2,196,100,0.57,0.5700000000000001,0.538,0.557203171661003
raw_qc_pass,target_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.4745477624573587,VisualCogA_Task-2,198,98,0.3877551020408163,0.4063424947145877,0.4697674418604651,0.38131313131313127
raw_qc_pass,target_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.4745477624573587,VisualCogB_Task-1,198,98,0.4897959183673469,0.5073007926574885,0.4801835627868169,0.38780609695152424
raw_qc_pass,target_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.4745477624573587,VisualCogB_Task-2,196,100,0.51,0.51,0.49,0.45790463546852533
raw_qc_pass,target_locked,VisualCogA_Task-1,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.517666092481705,VisualCogA_Task-2,198,98,0.5306122448979592,0.5361522198731501,0.5471458773784355,0.5304166666666668
raw_qc_pass,target_locked,VisualCogA_Task-1,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.517666092481705,VisualCogB_Task-1,198,98,0.46938775510204084,0.47684605757196497,0.4422194409678765,0.4548566538296962
raw_qc_pass,target_locked,VisualCogA_Task-1,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.517666092481705,VisualCogB_Task-2,196,100,0.54,0.54,0.5367999999999999,0.5383380168606985
raw_qc_pass,target_locked,VisualCogA_Task-1,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5281974384823876,VisualCogA_Task-2,198,98,0.5408163265306123,0.5452431289640591,0.587737843551797,0.5403856175091193
raw_qc_pass,target_locked,VisualCogA_Task-1,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5281974384823876,VisualCogB_Task-1,198,98,0.46938775510204084,0.4793491864831039,0.5369211514392991,0.4412280701754386
raw_qc_pass,target_locked,VisualCogA_Task-1,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5281974384823876,VisualCogB_Task-2,196,100,0.56,0.56,0.57,0.5584102769971899
raw_qc_pass,target_locked,VisualCogA_Task-1,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4912457050053464,VisualCogA_Task-2,198,98,0.46938775510204084,0.47399577167019025,0.505708245243129,0.4691666666666666
raw_qc_pass,target_locked,VisualCogA_Task-1,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4912457050053464,VisualCogB_Task-1,198,98,0.4489795918367347,0.459741343345849,0.47309136420525655,0.41382365972529905
raw_qc_pass,target_locked,VisualCogA_Task-1,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.4912457050053464,VisualCogB_Task-2,196,100,0.54,0.54,0.5528,0.5118845500848896
raw_qc_pass,target_locked,VisualCogA_Task-1,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.4859130937397375,VisualCogA_Task-2,198,98,0.4387755102040816,0.4594080338266385,0.4739957716701903,0.43161446799536013
raw_qc_pass,target_locked,VisualCogA_Task-1,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.4859130937397375,VisualCogB_Task-1,198,98,0.47959183673469385,0.49833124739257406,0.5039632874426365,0.35551257253384916
raw_qc_pass,target_locked,VisualCogA_Task-1,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.4859130937397375,VisualCogB_Task-2,196,100,0.5,0.5,0.48600000000000004,0.43464495703301675
raw_qc_pass,target_locked,VisualCogA_Task-1,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.4996745491413244,VisualCogA_Task-2,198,98,0.4897959183673469,0.49217758985200843,0.5619450317124736,0.4889445139758031
raw_qc_pass,target_locked,VisualCogA_Task-1,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.4996745491413244,VisualCogB_Task-1,198,98,0.46938775510204084,0.47684605757196497,0.48685857321652065,0.4548566538296962
raw_qc_pass,target_locked,VisualCogA_Task-1,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.4996745491413244,VisualCogB_Task-2,196,100,0.53,0.53,0.564,0.5160127690248172
raw_qc_pass,target_locked,VisualCogA_Task-1,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5648791256865303,VisualCogA_Task-2,198,98,0.5510204081632653,0.5695560253699788,0.5923890063424947,0.5480083857442348
raw_qc_pass,target_locked,VisualCogA_Task-1,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5648791256865303,VisualCogB_Task-1,198,98,0.5612244897959183,0.565081351689612,0.5744680851063829,0.558974358974359
raw_qc_pass,target_locked,VisualCogA_Task-1,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5648791256865303,VisualCogB_Task-2,196,100,0.56,0.56,0.5548,0.5598239295718287
raw_qc_pass,target_locked,VisualCogA_Task-1,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5007295177228525,VisualCogA_Task-2,198,98,0.5204081632653061,0.527061310782241,0.4951374207188161,0.5203582213891492
raw_qc_pass,target_locked,VisualCogA_Task-1,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5007295177228525,VisualCogB_Task-1,198,98,0.42857142857142855,0.4351272423863162,0.45765540258656656,0.41666666666666663
raw_qc_pass,target_locked,VisualCogA_Task-1,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5007295177228525,VisualCogB_Task-2,196,100,0.54,0.54,0.5392,0.5308037535699714
raw_qc_pass,target_locked,VisualCogA_Task-1,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.46732340431411945,VisualCogA_Task-2,198,98,0.46938775510204084,0.48414376321353064,0.4731501057082452,0.46739130434782605
