记录,条件,时间_ms,电极,实测,共享模型,逐电极增益,逐电极曲线拟合
VisualCogA_Task-2,right,648.4375,F3,114.3269598996421,22.803524990224837,10.21435531768137,11.918973780808054
VisualCogA_Task-2,right,648.4375,Fz,93.56709548706417,28.08609206493464,30.841962387523893,32.78236563096876
VisualCogA_Task-2,right,648.4375,F4,124.04724230305011,24.795629304299606,34.8916252260738,35.067500461432694
VisualCogA_Task-2,right,656.25,F3,115.22153641156117,23.397608873452143,10.480462184956997,12.289003125955924
VisualCogA_Task-2,right,656.25,Fz,95.9460720329558,28.76434279596331,31.586764258466097,33.39530937903352
VisualCogA_Task-2,right,656.25,F4,126.6676122724097,25.309098650375745,35.61416330164137,35.820135334720696
VisualCogA_Task-2,right,664.0625,F3,115.95437523007969,23.97343468443737,10.738390828731271,12.641896341668698
VisualCogA_Task-2,right,664.0625,Fz,98.16447792008165,29.4235577941601,32.31066284801083,33.97065221388659
VisualCogA_Task-2,right,664.0625,F4,129.20015313370817,25.80779601842713,36.3159147944396,36.54357020129059
VisualCogA_Task-2,right,671.875,F3,116.27016601726349,24.5256222704542,10.985731227558091,12.979820141083186
VisualCogA_Task-2,right,671.875,Fz,99.92142878495933,30.05673236973572,33.00596575697478,34.49775996275776
VisualCogA_Task-2,right,671.875,F4,131.59628206356942,26.285342692040828,36.98790355049411,37.235911556869866
VisualCogA_Task-2,right,679.6875,F3,116.08706369889798,25.060591941843448,11.225359265555774,13.301339925228236
VisualCogA_Task-2,right,679.6875,Fz,100.99996922485633,30.672020676590883,33.68162746968643,34.98511067850022
VisualCogA_Task-2,right,679.6875,F4,133.55628432714462,26.749142937398197,37.64054832365318,37.90098314909317
VisualCogA_Task-2,right,687.5,F3,115.57312171113519,25.572949891415035,11.454858725119228,13.608753573609356
VisualCogA_Task-2,right,687.5,Fz,101.54438668193987,31.262363203645215,34.32989527283732,35.42211516433671
VisualCogA_Task-2,right,687.5,F4,134.88109526204343,27.19273115407738,38.26475103308405,38.536926000287906
VisualCogA_Task-2,right,695.3125,F3,114.98252880271795,26.069277025976767,11.677177507565505,13.900664844516887
VisualCogA_Task-2,right,695.3125,Fz,101.84570588094815,31.83609301570067,34.959920176554235,35.8176315017554
VisualCogA_Task-2,right,695.3125,F4,135.70068055106893,27.623644260294302,38.87111765667371,39.14766430929058
VisualCogA_Task-2,right,703.125,F3,114.32253499459853,26.544079567831254,11.889854820660593,14.179432894204615
VisualCogA_Task-2,right,703.125,Fz,102.0736400996157,32.38600426536465,35.563789142694006,36.16108976245152
VisualCogA_Task-2,right,703.125,F4,136.32763088741672,28.03526224330718,39.45033312885946,39.731272701794666
VisualCogA_Task-2,right,710.9375,F3,113.50509526071247,27.00403736587804,12.095882940387009,14.443649915583462
VisualCogA_Task-2,right,710.9375,Fz,102.19255229905218,32.92054403316064,36.150778762295346,36.46173632450395
VisualCogA_Task-2,right,710.9375,F4,137.00625660552055,28.43520946869013,40.01312620513819,40.29171761194957
VisualCogA_Task-2,right,718.75,F3,112.5628054536943,27.443545961027937,12.292751332911273,14.69572755291133
VisualCogA_Task-2,right,718.75,Fz,102.16932189400244,33.43235224883725,36.71280652710142,36.7091279819504
VisualCogA_Task-2,right,718.75,F4,137.6674545208254,28.81671174975331,40.54996441082824,40.82701232438769
VisualCogA_Task-2,right,726.5625,F3,111.74626671598004,27.869388467809095,12.483498376725207,14.934254917739663
VisualCogA_Task-2,right,726.5625,Fz,102.0628665727797,33.929996875094,37.259281276811805,36.913046366940875
VisualCogA_Task-2,right,726.5625,F4,138.0532446629602,29.187490783808837,41.07171333260897,41.34117997811363
VisualCogA_Task-2,right,734.375,F3,111.18607601533373,28.275825451221273,12.665553031982498,15.161681451585855
VisualCogA_Task-2,right,734.375,Fz,101.95054993442733,34.40593685595205,37.781921377705984,37.063254957009484
VisualCogA_Task-2,right,734.375,F4,137.99661856806426,29.540600431189677,41.568598535671704,41.832146315688256
VisualCogA_Task-2,right,742.1875,F3,110.79568850299194,28.669686171519928,12.841974404955002,15.376551643416967
VisualCogA_Task-2,right,742.1875,Fz,101.80259584163792,34.86879841313231,38.29019966538834,37.170048822142995
VisualCogA_Task-2,right,742.1875,F4,137.6768204449334,29.883813201216423,42.05155695876714,42.30393036260961
VisualCogA_Task-2,right,750.0,F3,110.36549151432399,29.045049337957764,13.0101101455699,15.581317025493405
VisualCogA_Task-2,right,750.0,Fz,101.65389783219747,35.310809717484794,38.77558144382668,37.223366898430335
VisualCogA_Task-2,right,750.0,F4,137.57754610871478,30.209973953377503,42.51052000530498,42.75432567710449
VisualCogA_Task-2,right,757.8125,F3,109.83009457995466,29.408781161254304,13.173036006304333,15.774473991471465
VisualCogA_Task-2,right,757.8125,Fz,101.700907059095,35.740644864374275,39.24759260075238,37.23406944100567
VisualCogA_Task-2,right,757.8125,F4,138.27455388875043,30.52689899040795,42.95648652253535,43.187350630428796
VisualCogA_Task-2,right,765.625,F3,109.26170391736223,29.754794880640908,13.328025419197155,15.958493878225363
VisualCogA_Task-2,right,765.625,Fz,102.26346230692992,36.15031648313325,39.6974618723671,37.19238941441958
VisualCogA_Task-2,right,765.625,F4,140.02751242028555,30.827238174923746,43.37911398000696,43.600699582193144
VisualCogA_Task-2,right,773.4375,F3,108.87675566883087,30.089994956377488,13.478171141612927,16.131832771651137
VisualCogA_Task-2,right,773.4375,Fz,103.48000132004222,36.54854600316809,40.13476670185331,37.109818509537575
VisualCogA_Task-2,right,773.4375,F4,142.52861434254106,31.11885404140864,43.78946643955874,43.99840071872428
VisualCogA_Task-2,right,781.25,F3,108.82594908328507,30.408099632766834,13.62065927655226,16.2969621626211
VisualCogA_Task-2,right,781.25,Fz,105.13574580562849,36.92709897258178,40.55046400896043,36.97683406367547
VisualCogA_Task-2,right,781.25,F4,145.0357777801033,31.394178872976067,44.176894952321966,44.37801780189744
VisualCogA_Task-2,right,789.0625,F3,109.18117232084944,30.716012189351275,13.75858209036796,16.452269497881375
VisualCogA_Task-2,right,789.0625,Fz,106.83563874541446,37.29470124940519,40.954136171540114,36.80545709145135
VisualCogA_Task-2,right,789.0625,F4,147.01348450696395,31.6610884221606,44.55248191727089,44.74354895012197
VisualCogA_Task-2,right,796.875,F3,109.77642585215806,31.007242620603954,13.88903236530783,16.600219909349644
VisualCogA_Task-2,right,796.875,Fz,108.31736890768411,37.642856102180275,41.33645247808923,36.5863673051475
VisualCogA_Task-2,right,796.875,F4,148.37995469341215,31.911787181154306,44.90525770183307,45.092422472912006
VisualCogB_Task-1,left,0.0,F3,-3.0706334546994745,-0.3566870230320536,-0.2638696311935004,-0.17101680102294628
VisualCogB_Task-1,left,0.0,Fz,-2.363185571284601,-0.35916642002712607,-0.34660201449800015,-0.30007251783189365
VisualCogB_Task-1,left,0.0,F4,0.3220967431296745,-0.3595986349246836,-0.47005358970157696,-1.0530994146788135
VisualCogB_Task-1,left,7.8125,F3,-2.9752172769142358,-0.5964856001870338,-0.44126673589465043,-0.3445338574775655
VisualCogB_Task-1,left,7.8125,Fz,-1.9226257391249775,-0.7021472293976707,-0.6775901221475368,-0.6281853260962701
VisualCogB_Task-1,left,7.8125,F4,0.5059058169864858,-0.6203301854655052,-0.8108680600936475,-1.4512817074216584
VisualCogB_Task-1,left,15.625,F3,-2.882338789997122,-2.6300706751492484,-1.945662388444117,-1.8677583810003802
VisualCogB_Task-1,left,15.625,Fz,-1.0000075034873779,-3.437931836152501,-3.3177185598905643,-3.270898733290358
VisualCogB_Task-1,left,15.625,F4,1.4098411868312495,-2.6667932569081536,-3.4858927367517283,-4.2665368919087205
VisualCogB_Task-1,left,23.4375,F3,-2.7549240936281083,-6.649204949994298,-4.918917865073882,-4.885540031493531
VisualCogB_Task-1,left,23.4375,Fz,0.09336409185181534,-8.805040935409252,-8.49716824427235,-8.459066478426182
VisualCogB_Task-1,left,23.4375,F4,2.7729153247475224,-6.658580611259701,-8.703738503218261,-9.714766861432496
VisualCogB_Task-1,left,31.25,F3,-2.578969220360069,-10.947397255233708,-8.09861352783016,-8.11620407657278
VisualCogB_Task-1,left,31.25,Fz,0.9092501781235687,-14.573833922779656,-14.064257112211148,-14.036003580042232
VisualCogB_Task-1,left,31.25,F4,3.9792322239848907,-10.88532491513416,-14.228707081114935,-15.485201789308581
VisualCogB_Task-1,left,39.0625,F3,-2.404302154386864,-12.631809436921946,-9.344699796205665,-9.386791290760957
VisualCogB_Task-1,left,39.0625,Fz,1.2137299998411128,-17.021189290717473,-16.42604114040638,-16.40018843275248
VisualCogB_Task-1,left,39.0625,F4,4.604400531266865,-12.512320525237854,-16.355426909342196,-17.750385154158845
VisualCogB_Task-1,left,46.875,F3,-2.4321673761216465,-9.773112797705151,-7.22990736221782,-7.247460375416617
VisualCogB_Task-1,left,46.875,Fz,0.979793115387237,-13.704742699541804,-13.225552298131172,-13.188799647408558
VisualCogB_Task-1,left,46.875,F4,4.605948973524727,-9.705377091732547,-12.686345079126486,-14.034904803016449
VisualCogB_Task-1,left,54.6875,F3,-2.869295403828004,-3.055353702856385,-2.2602766776851966,-2.209763504904958
VisualCogB_Task-1,left,54.6875,Fz,0.3119454278923986,-5.512815657010723,-5.32005225231125,-5.260781914344209
VisualCogB_Task-1,left,54.6875,F4,4.227933556150758,-3.2008843330750594,-4.184029802190289,-5.332421280211953
VisualCogB_Task-1,left,62.5,F3,-3.6549675098938064,4.678752185590495,3.461222037994653,3.594727648548718
VisualCogB_Task-1,left,62.5,Fz,-0.5247376752185942,3.9791143707091834,3.8399966470342286,3.925586375228825
VisualCogB_Task-1,left,62.5,F4,3.857471385164902,4.205383387491242,5.4970361824894685,4.585702008132758
VisualCogB_Task-1,left,70.3125,F3,-4.408323008500227,10.478587942469531,7.751795894483963,7.952399763235422
VisualCogB_Task-1,left,70.3125,Fz,-1.1952428620883262,11.103605321646507,10.715382998109707,10.822915930340837
VisualCogB_Task-1,left,70.3125,F4,3.7660326531798702,9.676279253963438,12.648290329239092,11.891643240119338
VisualCogB_Task-1,left,78.125,F3,-4.892706730167104,12.959028348358023,9.586763788717132,9.82292937454619
VisualCogB_Task-1,left,78.125,Fz,-1.6931733189541944,14.162745654295609,13.66756206011796,13.78881788180076
VisualCogB_Task-1,left,78.125,F4,3.7500253838608173,11.924225113561537,15.586681204273363,14.846803475022092
VisualCogB_Task-1,left,85.9375,F3,-5.192711864244745,12.468210321037029,9.223668758948985,9.465433355230216
VisualCogB_Task-1,left,85.9375,Fz,-2.2022485643434444,13.597519783737226,13.122099513917657,13.249613936391949
VisualCogB_Task-1,left,85.9375,F4,3.4564842234904325,11.326853827505914,14.805829764427704,13.958913178534708
VisualCogB_Task-1,left,93.75,F3,-5.397235015552044,10.175577175352856,7.527635836796161,7.755587932529011
VisualCogB_Task-1,left,93.75,Fz,-2.6418815986703956,10.843277210634657,10.464158463804733,10.59335899282889
VisualCogB_Task-1,left,93.75,F4,3.0456689184602794,9.025624198809222,11.797788268954044,10.768273495920111
VisualCogB_Task-1,left,101.5625,F3,-5.339071893206164,7.173236599571862,5.306579049840399,5.511839060964172
VisualCogB_Task-1,left,101.5625,Fz,-2.636756559676312,7.226124007769317,6.97347823744915,7.102323680407362
VisualCogB_Task-1,left,101.5625,F4,3.0909599701409305,6.065855769823251,7.928940981705282,6.687965844773102
VisualCogB_Task-1,left,109.375,F3,-5.074991912671248,4.115315324739607,3.04440503817004,3.225182804539765
VisualCogB_Task-1,left,109.375,Fz,-2.192884508544949,3.5339940370820706,3.410442798563184,3.538341140108648
VisualCogB_Task-1,left,109.375,F4,3.7123735833645957,3.066038998469251,4.007744677854533,2.5565770124374936
VisualCogB_Task-1,left,117.1875,F3,-5.06601135116235,1.3168562052019013,0.9741746430511699,1.132555623986979
VisualCogB_Task-1,left,117.1875,Fz,-1.8277524124219766,0.1449289480496443,0.13987570258837997,0.2668388610015198
VisualCogB_Task-1,left,117.1875,F4,4.370381877205204,0.32191899260412704,0.42078113448296867,-1.2232756125405249
VisualCogB_Task-1,left,125.0,F3,-5.665765001183776,-1.0723466076622916,-0.7932981383445158,-0.6528576156606333
VisualCogB_Task-1,left,125.0,Fz,-1.9830644186695443,-2.7585967593716525,-2.6621287701994274,-2.535722788841535
VisualCogB_Task-1,left,125.0,F4,4.564020789460328,-2.025159197282399,-2.647191128776133,-4.458560324826989
VisualCogB_Task-1,left,132.8125,F3,-6.62323832939503,-2.9643145354136617,-2.192928938091562,-2.064754050118921
VisualCogB_Task-1,left,132.8125,Fz,-2.4676760484662505,-5.067938328141317,-4.890724520938152,-4.764323548340695
VisualCogB_Task-1,left,132.8125,F4,4.427390418359023,-3.892285630228834,-5.087796803952517,-7.036314542529386
VisualCogB_Task-1,left,140.625,F3,-7.386057329596922,-4.337336630631951,-3.2086565258524002,-3.0865913427835827
VisualCogB_Task-1,left,140.625,Fz,-2.8383349337136656,-6.754886184916682,-6.5186883444053905,-6.3916369194735285
VisualCogB_Task-1,left,140.625,F4,4.371570128997071,-5.2603226170861,-6.876020158459424,-8.930469021404866
VisualCogB_Task-1,left,148.4375,F3,-7.561582106240594,-5.225544840616811,-3.8657308784672453,-3.743948535928226
VisualCogB_Task-1,left,148.4375,Fz,-2.8412586890552665,-7.860975346050438,-7.586102939120063,-7.457776621190808
VisualCogB_Task-1,left,148.4375,F4,4.6069652472997875,-6.164537384772089,-8.05796060307069,-10.189602501256292
VisualCogB_Task-1,left,156.25,F3,-7.206783404676875,-5.713926336410941,-4.227023387331949,-4.099979166889639
VisualCogB_Task-1,left,156.25,Fz,-2.514500815590986,-8.489445186340554,-8.192598027341605,-8.062235942626504
VisualCogB_Task-1,left,156.25,F4,5.1166837063562145,-6.688486127353471,-8.742838186788607,-10.929106160578348
VisualCogB_Task-1,left,164.0625,F3,-6.6818519581540325,-5.893020378211068,-4.359512755476151,-4.222212773177499
VisualCogB_Task-1,left,164.0625,Fz,-1.9608200124095487,-8.751016794379396,-8.445023330733788,-8.311769713980329
VisualCogB_Task-1,left,164.0625,F4,5.847943986751263,-6.920800079813844,-9.046506790313778,-11.271949059820622
VisualCogB_Task-1,left,171.875,F3,-6.419860168512711,-5.849511754503391,-4.32732622356027,-4.1758955132222555
VisualCogB_Task-1,left,171.875,Fz,-1.3625537009129896,-8.750068595338739,-8.444107780663261,-8.30726838049832
VisualCogB_Task-1,left,171.875,F4,6.680471679004733,-6.944960568223703,-9.07808859032807,-11.331823140947092
VisualCogB_Task-1,left,179.6875,F3,-6.726592957241424,-5.636705359507696,-4.169897430518737,-4.003125844158738
VisualCogB_Task-1,left,179.6875,Fz,-0.9953109373608271,-8.550024711945237,-8.251057801075701,-8.110824972942435
VisualCogB_Task-1,left,179.6875,F4,7.359221903506355,-6.811754084328538,-8.90396892226461,-11.17368526879634
VisualCogB_Task-1,left,187.5,F3,-7.656555458210374,-5.293170223144925,-3.915758767884634,-3.734821789743965
VisualCogB_Task-1,left,187.5,Fz,-1.1525951749313126,-8.195356594645958,-7.908789968548987,-7.766182926513561
VisualCogB_Task-1,left,187.5,F4,7.613774502743734,-6.557526386837019,-8.571656948419816,-10.842189091445068
VisualCogB_Task-1,left,195.3125,F3,-8.801429678169482,-4.846072089661467,-3.5850067838399524,-3.390163620941595
VisualCogB_Task-1,left,195.3125,Fz,-1.7031497168289815,-7.7204682348913565,-7.450505299875406,-7.305924939437271
VisualCogB_Task-1,left,195.3125,F4,7.494572202216408,-6.210624104319731,-8.118205843045557,-10.381014845932858
VisualCogB_Task-1,left,203.125,F3,-9.606489585111996,-4.359389987385262,-3.224971560731972,-3.009866281123399
VisualCogB_Task-1,left,203.125,Fz,-2.16966915452281,-7.2085150499239425,-6.956451820207524,-6.8071302451276
VisualCogB_Task-1,left,203.125,F4,7.330236307491693,-5.83769121362684,-7.630728947949478,-9.902017598656526
VisualCogB_Task-1,left,210.9375,F3,-9.795768328933733,-3.915472478030031,-2.896572522512823,-2.6478851515157316
VisualCogB_Task-1,left,210.9375,Fz,-2.1528172419788194,-6.7678044565343,-6.531149939739966,-6.370949788675693
VisualCogB_Task-1,left,210.9375,F4,7.39464261962436,-5.523575720972044,-7.220134949481369,-9.544383249207238
VisualCogB_Task-1,left,218.75,F3,-9.510569703012656,-3.571883471620387,-2.6423940005198667,-2.3491976930997462
VisualCogB_Task-1,left,218.75,Fz,-1.7538772963945384,-6.4692811684166,-6.243063876386884,-6.066689738884004
VisualCogB_Task-1,left,218.75,F4,7.64161069154495,-5.323527981073333,-6.9586440419745195,-9.378883922876694
VisualCogB_Task-1,left,226.5625,F3,-9.029711389285918,-3.2483055650169756,-2.4030191900246898,-2.070560470177627
VisualCogB_Task-1,left,226.5625,Fz,-1.3327709011114202,-6.207390055939211,-5.990329097573339,-5.7996265312137485
VisualCogB_Task-1,left,226.5625,F4,7.856269881157541,-5.15636045962664,-6.740132345346215,-9.249395171564208
VisualCogB_Task-1,left,234.375,F3,-8.616318781306958,-2.7360426857202302,-2.0240599272309843,-1.6755241697257197
VisualCogB_Task-1,left,234.375,Fz,-1.150875890916852,-5.716476166232731,-5.516579272093436,-5.321576175558943
VisualCogB_Task-1,left,234.375,F4,7.94811893680586,-4.820692892361869,-6.301366622062693,-8.826803264868666
VisualCogB_Task-1,left,242.1875,F3,-8.47560269954627,-1.8205870649092528,-1.3468287279001367,-1.009046526450245
VisualCogB_Task-1,left,242.1875,Fz,-1.1630969604223391,-4.730523338385076,-4.565099321009469,-4.377845198337845
VisualCogB_Task-1,left,242.1875,F4,8.027899449831937,-4.115410830973026,-5.379461149606863,-7.822014706742111
VisualCogB_Task-1,left,250.0,F3,-8.700390262118693,-0.513415333676333,-0.37981571124881214,-0.06493416160337563
VisualCogB_Task-1,left,250.0,Fz,-1.2518421304968397,-3.2591090226472446,-3.1451319215681965,-2.971587300568031
VisualCogB_Task-1,left,250.0,F4,8.226263124009613,-3.046975515338989,-3.9828616827365306,-6.280715310283243
VisualCogB_Task-1,left,257.8125,F3,-8.968977710301527,0.9046762652965068,0.6692530457826688,0.9687279790432878
VisualCogB_Task-1,left,257.8125,Fz,-1.1834904059444176,-1.632018066795677,-1.574931014399619,-1.4124826507751163
VisualCogB_Task-1,left,257.8125,F4,8.697691794433805,-1.8576438365027563,-2.428233140486903,-4.5885996945117755
VisualCogB_Task-1,left,265.625,F3,-8.7723959236228,2.025419214823108,1.498350686047326,1.8002536451369235
VisualCogB_Task-1,left,265.625,Fz,-0.7270306698275311,-0.32390475665443574,-0.3125548598282453,-0.15364282848001268
VisualCogB_Task-1,left,265.625,F4,9.542809106528816,-0.8950818492804995,-1.1700254669083878,-3.2526729692554897
VisualCogB_Task-1,left,273.4375,F3,-7.9244264231647765,2.584321847163192,1.911812859400156,2.2306518775299233
VisualCogB_Task-1,left,273.4375,Fz,0.19544201302668657,0.3592021803480776,0.3466681023579237,0.5088830585810635
VisualCogB_Task-1,left,273.4375,F4,10.665849808287096,-0.3798994866926648,-0.49660788377940307,-2.5722234572344433
VisualCogB_Task-1,left,281.25,F3,-6.701772969694303,2.5525551812809955,1.8883126272610458,2.229382145712572
VisualCogB_Task-1,left,281.25,Fz,1.3917258516563502,0.3804627346856613,0.3671858499072557,0.5361662808233933
VisualCogB_Task-1,left,281.25,F4,11.825181161822382,-0.3381381566739563,-0.44202026933415034,-2.5628657444010274
VisualCogB_Task-1,left,289.0625,F3,-5.44930845724448,2.1005653081365825,1.553941751009152,1.915134132854735
VisualCogB_Task-1,left,289.0625,Fz,2.727595482776649,-0.07531455747171378,-0.0726547508295518,0.10359220044681551
VisualCogB_Task-1,left,289.0625,F4,12.952475210804995,-0.6368701928676792,-0.8325069006892876,-3.025898027674922
VisualCogB_Task-1,left,296.875,F3,-4.393295678493133,1.4369699912694234,1.06303045585107,1.440337788611051
VisualCogB_Task-1,left,296.875,Fz,4.1242022754061445,-0.7838690000304886,-0.7564343071180761,-0.5733922640706368
VisualCogB_Task-1,left,296.875,F4,14.144507734538053,-1.1195848828475725,-1.463485528569452,-3.740925126024736
VisualCogB_Task-1,left,304.6875,F3,-3.595115755403159,0.7419895145847821,0.5489011806112127,0.9393372827816859
VisualCogB_Task-1,left,304.6875,Fz,5.434393623107047,-1.5532366975719079,-1.4989007491773687,-1.3094549769889776
VisualCogB_Task-1,left,304.6875,F4,15.341806523137997,-1.6529408641247052,-2.1606596740923267,-4.526185895225275
VisualCogB_Task-1,left,312.5,F3,-3.0861935343502487,0.11802827599371746,0.08731016057105133,0.48981129126646067
VisualCogB_Task-1,left,312.5,Fz,6.307724298271363,-2.2752231278229544,-2.195642641611755,-1.999751017811611
VisualCogB_Task-1,left,312.5,F4,16.213792020395047,-2.164247594831222,-2.829012234411027,-5.283663113433857
VisualCogB_Task-1,left,320.3125,F3,-2.789066852175827,-0.36470296945307545,-0.26980243298638756,0.14451481203778324
VisualCogB_Task-1,left,320.3125,Fz,6.618435181465561,-2.8733031011263748,-2.772810357394044,-2.5704032065888294
VisualCogB_Task-1,left,320.3125,F4,16.580329421810674,-2.599652668270245,-3.398150338293617,-5.939671036838517
VisualCogB_Task-1,left,328.125,F3,-2.447871729613576,-0.6778329909732665,-0.5014482465518788,-0.074894844749175
VisualCogB_Task-1,left,328.125,Fz,6.664161835650436,-3.3141518258151947,-3.198244419296909,-2.9892013007095444
VisualCogB_Task-1,left,328.125,F4,16.674849048853492,-2.9358646970577293,-3.837628726964878,-6.461447299444259
VisualCogB_Task-1,left,335.9375,F3,-1.755289648895208,-0.797031231837618,-0.5896281699594424,-0.15020807618185636
VisualCogB_Task-1,left,335.9375,Fz,6.992924710824528,-3.5670469747069475,-3.442296576609435,-3.2265617148194248
VisualCogB_Task-1,left,335.9375,F4,16.90728380854749,-3.148475624809791,-4.115542552468641,-6.815249452274065
VisualCogB_Task-1,left,343.75,F3,-0.7733968676569066,-0.7292690854370676,-0.5394994578191106,-0.08586799872012812
VisualCogB_Task-1,left,343.75,Fz,7.676841359993032,-3.6351208337452476,-3.507989715003889,-3.2852987248537047
VisualCogB_Task-1,left,343.75,F4,17.328746102782713,-3.2383256982622317,-4.232990103468788,-7.002533330122971
VisualCogB_Task-1,left,351.5625,F3,0.12971023430941378,-0.4780681558723341,-0.3536673065899304,0.11576485861350722
VisualCogB_Task-1,left,351.5625,Fz,8.266812936823703,-3.5170787790521842,-3.394074345843097,-3.1641061911270554
VisualCogB_Task-1,left,351.5625,F4,17.618637191797138,-3.200833095473236,-4.183982309931931,-7.017748834808143
VisualCogB_Task-1,left,359.375,F3,0.5710902562021545,-0.06864007969482344,-0.050782624384091736,0.4365343608624643
VisualCogB_Task-1,left,359.375,Fz,8.215689185703605,-3.2353040919101446,-3.1221512537590725,-2.8843873356526033
VisualCogB_Task-1,left,359.375,F4,17.48691046619356,-3.0497780860398755,-3.986531954056504,-6.880279305162643
VisualCogB_Task-1,left,367.1875,F3,0.4547803774511957,0.48938879113178935,0.36203322023151774,0.869197731620483
VisualCogB_Task-1,left,367.1875,Fz,7.4299499503939215,-2.7945933224783275,-2.696849153027479,-2.4508062685064202
VisualCogB_Task-1,left,367.1875,F4,16.936050485052455,-2.7842413259733902,-3.639437354624371,-6.589284441042572
VisualCogB_Task-1,left,375.0,F3,-0.09491993156724064,1.1723003891889583,0.8672341750848658,1.396436071130267
VisualCogB_Task-1,left,375.0,Fz,6.120822797908476,-2.2153813674866107,-2.137888581751818,-1.8829530689373304
VisualCogB_Task-1,left,375.0,F4,16.094781547824393,-2.4162433785960538,-3.1584110934482266,-6.161439317879032
VisualCogB_Task-1,left,382.8125,F3,-0.9096587073848991,1.9758317628222208,1.4616665935987139,2.014835990160488
VisualCogB_Task-1,left,382.8125,Fz,4.61591897442657,-1.4966297273545948,-1.4442672245598662,-1.1798902506532223
VisualCogB_Task-1,left,382.8125,F4,15.099587779701551,-1.9405510179119663,-2.5366126174291876,-5.589863145732126
VisualCogB_Task-1,left,390.625,F3,-1.9198618836618353,2.8811389051873704,2.1313902056905443,2.710645933402007
VisualCogB_Task-1,left,390.625,Fz,3.157413684597229,-0.6538081516003587,-0.6309140736660112,-0.3564228807713116
VisualCogB_Task-1,left,390.625,F4,14.14899774096126,-1.3658168261934094,-1.7853520705023451,-4.886544132180447
VisualCogB_Task-1,left,398.4375,F3,-2.9256298163628696,3.8885719453468486,2.8766640347261565,3.4838154056846973
VisualCogB_Task-1,left,398.4375,Fz,2.0538869754661917,0.31856966517166896,0.3074655130994691,0.5926484585059837
VisualCogB_Task-1,left,398.4375,F4,13.573115503366413,-0.6839426276753624,-0.8940440000809166,-4.0405376990063155
VisualCogB_Task-1,left,406.25,F3,-3.6918207150999613,4.982562846017547,3.685971226057667,4.322961353644195
VisualCogB_Task-1,left,406.25,Fz,1.3793831594694577,1.4078081970384915,1.3586197934861768,1.6551546830640609
VisualCogB_Task-1,left,406.25,F4,13.491597289199015,0.09785155926864775,0.12787401416877453,-3.061665636477463
VisualCogB_Task-1,left,414.0625,F3,-4.186891007745436,6.166533024609523,4.561842796867431,5.230230330925273
VisualCogB_Task-1,left,414.0625,Fz,0.8919650634668717,2.621745765115353,2.5301131608107,2.8385215676512896
VisualCogB_Task-1,left,414.0625,F4,13.635756884094699,0.9886871049775436,1.2923248758151766,-1.9373592273104672
VisualCogB_Task-1,left,421.875,F3,-4.658991261056346,7.426401859019792,5.493862281437292,6.195296545840689
VisualCogB_Task-1,left,421.875,Fz,0.1504264429993765,3.9480625898302684,3.8100563968037995,4.130925995660853
VisualCogB_Task-1,left,421.875,F4,13.548947218595004,1.9807022606915599,2.589032167783717,-0.678120184239327
VisualCogB_Task-1,left,429.6875,F3,-5.242072634666834,8.766516394019058,6.485245560607066,7.220943889676191
VisualCogB_Task-1,left,429.6875,Fz,-0.951980443795552,5.394150666263458,5.205583152783182,5.539348436144667
VisualCogB_Task-1,left,429.6875,F4,12.985642379022773,3.0816822006190936,4.028172220437321,0.7269596680549342
VisualCogB_Task-1,left,437.5,F3,-5.732125017334816,10.172253623550132,7.525174971165217,8.296409839839397
VisualCogB_Task-1,left,437.5,Fz,-2.063880301552644,6.945488333690314,6.702679380246511,7.04982373514907
VisualCogB_Task-1,left,437.5,F4,12.138893373839018,4.28099857019359,5.595852325495355,2.2637129764172665
VisualCogB_Task-1,left,445.3125,F3,-5.745849990442794,11.647448049236894,8.616487135383853,9.42404083037566
VisualCogB_Task-1,left,445.3125,Fz,-2.564703604365807,8.607281669162296,8.306369326539732,8.667191286984833
VisualCogB_Task-1,left,445.3125,F4,11.548819692665157,5.583719337024043,7.298697052494557,3.939404312113094
VisualCogB_Task-1,left,453.125,F3,-5.21946990673535,13.1761799437855,9.74740496825314,10.59207235486607
VisualCogB_Task-1,left,453.125,Fz,-2.280322938175421,10.36201021952543,9.999745002218317,10.374571857853644
VisualCogB_Task-1,left,453.125,F4,11.569296165917319,6.97589104164841,9.118467209923095,5.735350892220325
VisualCogB_Task-1,left,460.9375,F3,-4.430884877652858,14.76145435457347,10.92015144937774,11.802180750513951
VisualCogB_Task-1,left,460.9375,Fz,-1.5980300563096121,12.212493260732142,11.785527255903165,12.174483032302486
VisualCogB_Task-1,left,460.9375,F4,12.029780152358176,8.45982492496039,11.058183780503386,7.655068169460128
VisualCogB_Task-1,left,468.75,F3,-3.693649963390223,16.385989128918535,12.12194172003291,13.041550925826018
VisualCogB_Task-1,left,468.75,Fz,-1.1479637574524695,14.138344591919903,13.644042497516867,14.047273937651028
VisualCogB_Task-1,left,468.75,F4,12.482180488863726,10.018495529078493,13.095591995354678,9.67568346235053
VisualCogB_Task-1,left,476.5625,F3,-2.9589851378133774,18.052115020483363,13.35450005640989,14.311297325283991
VisualCogB_Task-1,left,476.5625,Fz,-0.9875336449213927,16.140446738869795,15.576142545186642,15.993583445746326
VisualCogB_Task-1,left,476.5625,F4,12.83956820468038,11.652000106001976,15.230819001121022,11.797692073828827
