preprocessing,target_stimulus_candidate,target_onset_candidate_s,target_duration_s_assumption,match_evidence_scenario,heldout_record,cue_side,model,evaluation_window,window_start_s,window_stop_s,rmse_raw_units,nrmse_by_heldout_sd,correlation,n_train_records,n_train_record_cue_means,n_test_trials_in_cue_group,fit_parameters_train_only,response_channel_used
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,19.465878057629595,4.369009033477598,-0.5230530270086013,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,11.12825750451003,1.9590884924114544,0.5478702435594954,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,13.404238634745832,6.360165917810866,0.46233880125098875,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,24.2575855809067,3.733946068908264,-0.7455261877363031,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,20.138158647417285,2.9944159510176345,-0.2377756776530015,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,17.088565301009318,5.727708021245907,-0.46895978040086583,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,20.90397384806269,4.691781706809212,-0.48321180808260683,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,13.441218017463443,2.366276618898705,0.36136445949454293,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,17.86140858577023,8.475044739716713,0.47918442151352586,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,26.0868296539717,4.015519793255793,-0.794315821009499,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,21.194589877313742,3.151500547546068,-0.17156245893381597,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,21.42105567861148,7.179862690210243,-0.3911137600082971,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,14.713195942736856,0.8519186648979836,0.8705575703100655,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,22.78064222039507,0.6816371691356803,0.819328530733084,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.0,2.6,13.993029700172146,0.8311009736357389,0.8287301305745208,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,24.53165598018877,1.0559612869671255,-0.04108536717954614,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,29.668513338841645,0.7937917102851009,0.7276545483506327,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.0,2.6,25.186811272152838,1.2362936896801737,-0.19305464485789733,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,16.11812586043629,0.9332664580232819,0.5741035753884243,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,31.784830247171904,0.9510584250229565,0.5331112801856727,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,21.035360996092212,1.2493726790572315,0.5412823504874347,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,24.09457853789282,1.0371473569640366,-0.018106409758323106,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,37.395068937679916,1.0005184752351042,0.2540488933233098,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,27.839434076520813,1.3664975808637974,0.07060004187269259,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,16.32273128055713,0.9451134542176255,0.5653863817328475,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,31.537795935351017,0.9436667208137479,0.5690357939920133,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,20.75728510463023,1.2328566600755928,0.6705936324465706,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,24.402009368478765,1.0503806688848085,-0.044060436526197407,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,37.242133138188905,0.9964266230935661,0.27388118183188936,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,27.703149672975922,1.3598080660108134,0.1595194434072539,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,16.529743830529352,0.9570998272582512,0.5035578173706233,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,30.728267189027296,0.9194441867148612,0.6241906171092474,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,17.995222068597613,1.06880689189267,0.8288706184627075,3,6,49,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,24.6523757251217,1.0611576494680781,-0.04924055936057692,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,36.52210192775224,0.9771619299333969,0.3625170283453374,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,26.01046853165581,1.276722875470303,0.22093241670881233,3,6,41,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,18.501979494376,1.7327873487562542,0.7417189870664094,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,30.92125778338932,3.64321298968191,0.5949236856159958,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.0,2.6,35.26467663551225,7.328384067583775,-0.2456589870478381,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,26.402931770541624,1.3161968137069837,-0.36016739175351004,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,25.8616667930673,1.7716783826623652,0.13143696731942994,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.0,2.6,25.642288754631668,1.5491095465679567,-0.6982790601611161,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,20.898822246786583,1.9572616434984804,0.42653391406843577,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,18.995985049061463,2.238150206157567,0.530022938664149,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,23.286432006734458,4.8391743123819175,-0.5663836878534784,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,28.993423535210077,1.4453338745539526,-0.7884082751221988,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,21.677301374860868,1.4850244010797247,-0.5114186662094364,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,25.52054249073847,1.5417545751977872,-0.8094395497852851,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,20.10556001387274,1.8829693353777701,0.47123777971281733,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,19.251805013399938,2.2682914967747476,0.5371166564324831,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,22.71523374600887,4.720473089722255,-0.5405867054112985,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,29.821812932970175,1.4866294206439132,-0.7808645370162373,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,21.542499547461585,1.4757896721097143,-0.5174881297705582,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,25.62723494538738,1.5482001113831458,-0.8288360901549549,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,21.798093541451408,2.0414821412548703,0.35473685429476765,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,20.211142659435758,2.381322842330364,0.5003969956397144,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,26.802531485331247,5.56985809732949,-0.35697026570610946,3,6,43,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,30.470519402026532,1.518967700158604,-0.7208641025815519,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,22.160545974425165,1.5181295376293884,-0.41572890154763564,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,27.425818311760132,1.6568566626686898,-0.7639799124970609,3,6,45,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,26.4278692037496,0.9248201873744891,0.789906236108502,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,late_stage,0.8,2.8,39.47626028962619,1.005723497199289,0.8762536900741064,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,candidate_target_600ms,2.0,2.6,47.7762798969263,1.7453024701948108,0.6123466423075358,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,25.656803416207826,1.3503155298984768,-0.3645966707592247,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,late_stage,0.8,2.8,28.28070208588447,0.837867425273061,0.6846402253473619,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,candidate_target_600ms,2.0,2.6,26.579094745194563,1.5706087772841744,-0.2959889657111371,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,29.2435593865531,1.0233528046798366,0.41480645788883247,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,46.44054256213696,1.1831501903866661,0.5451984107953882,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,49.380162299694156,1.803893468185695,0.3342001407837435,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,20.046384744144042,1.055039639943521,0.13284177359096727,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,35.638139635423116,1.05584494356516,0.40442020276341173,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,29.796158132160635,1.7607111130140995,0.10597715101004543,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,30.085934743623064,1.0528309941456209,0.25541375855462584,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,46.25018672315177,1.1783005582611326,0.5660143409904042,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,49.66888560003082,1.8144407416520998,0.3818013651568931,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,20.335896462670256,1.0702766187390393,0.1403761313283429,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,35.39891065445975,1.0487573482953623,0.45092196893920644,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,29.793711830274624,1.7605665564273953,0.2745168242604441,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,29.874882615466817,1.0454454093600132,0.266870806334897,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,45.626253775972415,1.162404826977286,0.6066518954059104,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,48.10258927909489,1.7572227907382951,0.33096396981506987,3,6,44,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,20.65741798843735,1.0871982711521258,0.06602256878960282,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,34.73024966994428,1.0289470459989365,0.5195389751769768,3,6,47,True,False
causal,outward,2.0,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,27.824502371231812,1.644202259963053,0.41748503385813474,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,21.08297624331433,4.731957807756377,-0.10334538273310898,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,late_stage,0.8,2.8,24.49688739931746,4.312586241327728,0.5211216432194095,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,candidate_target_600ms,2.0,2.6,22.625276366494518,10.735448356926295,0.7094254355961431,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,21.588969073992708,3.3231685790306935,-0.16016885027459948,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,late_stage,0.8,2.8,27.87665206779353,4.14508064387879,0.5559043453806836,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,candidate_target_600ms,2.0,2.6,24.49367317894044,8.209735917883444,0.16092934487311406,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,19.20607479045288,4.310697622203902,-0.4199968670820206,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,11.182996838040046,1.9687251492157622,0.5046829032654137,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,14.104378211719945,6.692374556922855,0.4177943223570374,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,24.696850385047135,3.801561664168534,-0.8009722957236544,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,19.984199322861276,2.9715231798695863,-0.2391791736878856,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,17.71138473929663,5.936463281247483,-0.45587250692796594,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,19.484972903110357,4.373294766294341,-0.2177032287250817,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,11.840737170815181,2.0845178972189804,0.39812402427251825,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,14.664086651519334,6.957950143849182,0.4619395537375474,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,25.70104824298638,3.956136843613008,-0.79639913013752,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,20.04204321918957,2.980124198903502,-0.227203815788062,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,18.36885859083759,6.156833931849039,-0.5087176850928821,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,21.00450910413935,4.714346290881993,-0.45022823888393176,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,13.431177561306606,2.364509033802166,0.34324450906977644,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,17.734974044057576,8.415052920341727,0.48799936473963107,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,26.374764489861782,4.059841316722652,-0.8058184247701725,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,21.136128023066554,3.1428076421047706,-0.1791813878648353,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,21.388713137889958,7.169022187999844,-0.449499667492458,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,14.713195942736856,0.8519186648979836,0.8705575703100655,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,22.78064222039507,0.6816371691356803,0.819328530733084,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.0,2.6,13.993029700172146,0.8311009736357389,0.8287301305745208,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,24.53165598018877,1.0559612869671255,-0.04108536717954614,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,29.668513338841645,0.7937917102851009,0.7276545483506327,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.0,2.6,25.186811272152838,1.2362936896801737,-0.19305464485789733,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,16.11812586043629,0.9332664580232819,0.5741035753884243,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,31.784830247171904,0.9510584250229565,0.5331112801856727,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,21.035360996092212,1.2493726790572315,0.5412823504874347,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,24.09457853789282,1.0371473569640366,-0.018106409758323106,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,37.395068937679916,1.0005184752351042,0.2540488933233098,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,27.839434076520813,1.3664975808637974,0.07060004187269259,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,16.036858333472583,0.9285609322259001,0.5635267419156829,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,31.612215728002038,0.9458934928379752,0.5534084105251623,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,20.053185167063724,1.1910374003307793,0.6950334840888533,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,24.416527656695408,1.0510056063257291,-0.061421074306304654,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,37.176533257744985,0.9946714747753016,0.29163127367503494,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,27.346203709001067,1.3422873867135963,0.11796609235398671,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,16.309580059088745,0.9443519764884681,0.5274909059933617,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,30.81954751827231,0.9221754558609364,0.6155233439951111,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,18.115702056433065,1.075962671401409,0.8045167798275984,3,6,49,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,24.845877674518984,1.0694869105534779,-0.06976605357055735,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,36.50663958760635,0.976748229479679,0.36599750224055094,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,25.910691070197572,1.2718253025048236,0.2202550449121973,3,6,41,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,18.501979494376,1.7327873487562542,0.7417189870664094,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,30.92125778338932,3.64321298968191,0.5949236856159958,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.0,2.6,35.26467663551225,7.328384067583775,-0.2456589870478381,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,26.402931770541624,1.3161968137069837,-0.36016739175351004,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,25.8616667930673,1.7716783826623652,0.13143696731942994,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.0,2.6,25.642288754631668,1.5491095465679567,-0.6982790601611161,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,20.898822246786583,1.9572616434984804,0.42653391406843577,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,18.995985049061463,2.238150206157567,0.530022938664149,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,23.286432006734458,4.8391743123819175,-0.5663836878534784,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,28.993423535210077,1.4453338745539526,-0.7884082751221988,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,21.677301374860868,1.4850244010797247,-0.5114186662094364,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,25.52054249073847,1.5417545751977872,-0.8094395497852851,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,22.094593420531695,2.06925058838423,0.3406622621409755,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,19.044996003591518,2.243924788402295,0.500781820266504,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,23.914934321547147,4.969783941896416,-0.4927576653426752,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,29.457397083014467,1.468463143324999,-0.7589633202164235,3,6,45,True,False
